store,category,name,price,product_link,common_category,product-link,image_url
al-fateh,biscuits---fateh,TOREN WAFERS BLACK & WHITE EXTRA CREAMY 55 GM,Rs.195,https://alfatah.pk/products/toren-wafers-black-white-extra-creamy-55-gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES MUFFIN DOUBLE CHOCOLATE 28 GM,Rs.135,https://alfatah.pk/products/krunchees-muffin-double-chocolate-28-gm,Snacks,,
al-fateh,biscuits---fateh,BISCOTTO WAFER STICKS CAPPUCCINO DELIGHTS 125 GM,Rs.545,https://alfatah.pk/products/biscotto-wafer-sticks-cappuccino-delights-125-gm,Snacks,,
al-fateh,biscuits---fateh,LOACKER GARDENA COCONUT WAFER 38 GM,Rs.265,https://alfatah.pk/products/loacker-gardena-coconut-wafer-38-gm,Snacks,,
al-fateh,biscuits---fateh,BICONNI ECLIPSE SANDWICH 196 GM,Rs.250,https://alfatah.pk/products/biconni-eclipse-sandwich-196-gm,Snacks,,
al-fateh,biscuits---fateh,JACK N JOY SWISS MUFFINCHOCOLATE 25GM,Rs.150,https://alfatah.pk/products/jack-n-joy-swiss-muffinchocolate-25gm,Snacks,,
al-fateh,biscuits---fateh,INNOVATIVE FRISKY ORANGE WAFFER BISCUIT 23.6GM,Rs.30,https://alfatah.pk/products/innovative-frisky-orange-waffer-biscuit-23-6gm,Snacks,,
al-fateh,biscuits---fateh,NUTRI GLUTEN FREE CHOCOLATE CHIP COOKIES 100GM,Rs.875,https://alfatah.pk/products/nutri-gluten-free-chocolate-chip-cookies-100gm,Snacks,,
al-fateh,biscuits---fateh,NABIL COCOZOO CHIP COOKIES 30 GM,Rs.495,https://alfatah.pk/products/nabil-cocozoo-chip-cookies-30-gm,Snacks,,
al-fateh,biscuits---fateh,BISCOTTO WAFER STICKS CHOCOLATE DELIGHTS 370 GM,"Rs.1,075",https://alfatah.pk/products/biscotto-wafer-sticks-chocolate-delights-370-gm,Snacks,,
al-fateh,biscuits---fateh,BISCONNI VERY STRAWBERRY CAKE 25 GM,Rs.40,https://alfatah.pk/products/bisconni-very-strawberry-cake-25-gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES LOVA CAKE CHOCOLATE 40 GM,Rs.335,https://alfatah.pk/products/krunchees-lova-cake-chocolate-40-gm,Snacks,,
al-fateh,biscuits---fateh,BALOCCO WAFERS BISCUIT HAZEL NUT 125 GM,Rs.895,https://alfatah.pk/products/balocco-wafers-biscuit-hazel-nut-125-gm,Snacks,,
al-fateh,biscuits---fateh,TRACK CRISPY WAFERS ORANGE 75GM,Rs.335,https://alfatah.pk/products/track-crispy-wafers-orange-75gm,Snacks,,
al-fateh,biscuits---fateh,LOACKER TORTINA MINI ORIGINAL 90 GM,"Rs.1,795",https://alfatah.pk/products/loacker-tortina-mini-original-90-gm,Snacks,,
al-fateh,biscuits---fateh,BISCOTTO WAFER STICKS CAPPUCCINO DELIGHTS 370 GM,"Rs.1,075",https://alfatah.pk/products/biscotto-wafer-sticks-cappuccino-delights-370-gm,Snacks,,
al-fateh,biscuits---fateh,LOACKER CLASSIC WAFER MINI MIX 100GM,Rs.545,https://alfatah.pk/products/loacker-classic-wafer-mini-mix-100gm,Snacks,,
al-fateh,biscuits---fateh,HOOPERS BROWNIES WHITE CHOCOLATE CHIP 25 GM,Rs.45,https://alfatah.pk/products/hoopers-brownies-white-chocolate-chip-25-gm,Snacks,,
al-fateh,biscuits---fateh,JULIES GOLDEN CRACKERS BISCUITS 125 GM,Rs.695,https://alfatah.pk/products/julies-golden-crackers-biscuits-125-gm,Snacks,,
al-fateh,biscuits---fateh,INOVATIVE FRISKY ROLLS HAZELNUT 86.4 GM,Rs.175Rs.195,https://alfatah.pk/products/innovative-frisky-rolls-hazelnut-86gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE CHOCOLATE CREAM FILLED WAFER 100 GM,Rs.375,https://alfatah.pk/products/american-kuisine-chocolate-cream-filled-wafer-100-gm,Snacks,,
al-fateh,biscuits---fateh,HOPPERS TEDDY CAKE CHOCOLATE CHIP 25GM,Rs.45,https://alfatah.pk/products/hoppers-teddy-cake-chocolate-chip-25gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES SUGAR FREE WAFER LEMON100GM,Rs.695,https://alfatah.pk/products/krunchees-sugar-free-wafer-lemon100gm,Snacks,,
al-fateh,biscuits---fateh,TOREN WAFERS CRUNCHY & CREAM COCONUT 55 GM,Rs.195,https://alfatah.pk/products/toren-wafers-crunchy-cream-coconut-55-gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES MUFFIN MILK & VANILLA 28 GM,Rs.135,https://alfatah.pk/products/krunchees-muffin-milk-vanilla-28-gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES DIGESTIVE SUGAR FREE SMALL 150 GM,Rs.745,https://alfatah.pk/products/krunchees-digestive-sugar-free-small-150-gm,Snacks,,
al-fateh,biscuits---fateh,NUTRI GLUTEN FREE POUND CAKE VANILLA 200GM,Rs.875,https://alfatah.pk/products/nutri-gluten-free-pound-cake-vanilla-200gm,Snacks,,
al-fateh,biscuits---fateh,NUTRO WAFERS HAZELNUT FLAVOURED 75 GM,Rs.395,https://alfatah.pk/products/nutro-wafers-hazelnut-flavoured-75-gm,Snacks,,
al-fateh,biscuits---fateh,TIFFANY WAFERS CRUNCH CHOCOLATE 135 GM,Rs.495,https://alfatah.pk/products/tiffany-wafers-crunch-chocolate-135-gm,Snacks,,
al-fateh,biscuits---fateh,TRACK CRISPY WAFERS CHOCOLATE 75GM,Rs.335,https://alfatah.pk/products/track-crispy-wafers-chocolate-75gm,Snacks,,
al-fateh,biscuits---fateh,EURO BAKE DANISH BUTTER COOKIES 35 GM,Rs.120,https://alfatah.pk/products/euro-bake-danish-butter-cookies-40gm,Snacks,,
al-fateh,biscuits---fateh,HOPPERS TEDDY CAKE DOUBLE CHOCOLATE CHIP 25GM,Rs.45,https://alfatah.pk/products/hoppers-teddy-cake-double-chocolate-chip-25gm,Snacks,,
al-fateh,biscuits---fateh,BALOCCO VINILLA WAFER MINI CUBES 125 GM,Rs.895,https://alfatah.pk/products/balocco-vinilla-wafer-mini-cubes-125-gm,Snacks,,
al-fateh,biscuits---fateh,MALIBAN CHEESE BITS 170GM,Rs.845,https://alfatah.pk/products/maliban-cheese-bits-170gm,Snacks,,
al-fateh,biscuits---fateh,TOREN WAFERS CRUNCHY & CREAM BOURN VANILLA 55 GM,Rs.195,https://alfatah.pk/products/toren-wafers-crunchy-cream-bourn-vanilla-55-gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES TWIN CAKE CHOCOLATE 30 GM,Rs.85,https://alfatah.pk/products/krunchees-twin-cake-chocolate-30-gm,Snacks,,
al-fateh,biscuits---fateh,BISCOTTO WAFER STICKS CHOCOLATE HAZELNUT 125 GM,Rs.545,https://alfatah.pk/products/biscotto-wafer-sticks-chocolate-hazelnut-125-gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES SUGAR FREE WAFER VANILLA 100GM,Rs.695,https://alfatah.pk/products/krunchees-sugar-free-wafer-vanilla-100gm,Snacks,,
al-fateh,biscuits---fateh,LOACKER WAFER PASTECCERIA NOSTILLE 100 GM,"Rs.1,795",https://alfatah.pk/products/loacker-wafer-pastecceria-nostille-100-gm,Snacks,,
al-fateh,biscuits---fateh,NUTRO CREAM WAFERS HAZELNUT FLAVOURED 150 GM,Rs.645,https://alfatah.pk/products/nutro-cream-wafers-hazelnut-flavoured-150-gm,Snacks,,
al-fateh,biscuits---fateh,LOTUS COOKIES SANDWICH WITH CREAM FILLING 150GM,"Rs.1,195",https://alfatah.pk/products/lotus-cookies-sandwich-with-cream-filling-150gm,Snacks,,
al-fateh,biscuits---fateh,TRACK CRISPY WAFERS CHOCOLATE 150GM,Rs.475,https://alfatah.pk/products/track-crispy-wafers-chocolate-150gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES MUFFIN CHOCOLATE FILLED 28 GM,Rs.135,https://alfatah.pk/products/krunchees-muffin-chocolate-filled-28-gm,Snacks,,
al-fateh,biscuits---fateh,TIFFANY DIGESTIVE SUGAR FREE NATURAL 350 GM,"Rs.1,945",https://alfatah.pk/products/tiffany-digestive-sugar-free-350-gm,Snacks,,
al-fateh,biscuits---fateh,BALOCCO WAFERS COCOA 125 GM BASIC,Rs.895,https://alfatah.pk/products/balocco-wafers-cocoa-125-gm-basic,Snacks,,
al-fateh,biscuits---fateh,EAZU BISCREAM SANDWICH BISCUIT LEMON 90 GM,Rs.185,https://alfatah.pk/products/eazu-biscream-sandwich-biscuit-lemon-90-gm,Snacks,,
al-fateh,biscuits---fateh,JULIES PEANUT BUTTER SANDWICH BISCUITS 120 GM,Rs.775,https://alfatah.pk/products/julies-peanut-butter-sandwich-biscuits-120-gm,Snacks,,
al-fateh,biscuits---fateh,NUTRITIEN CRAVE MUFFINS LOTUS TREAT CAKE 55 GM,Rs.160,https://alfatah.pk/products/nutritien-crave-muffins-lotus-treat-cake-55-gm,Snacks,,
al-fateh,biscuits---fateh,NUTRI GLUTEN FREE CHOCOCHIP BROWNIES 100GM,Rs.795,https://alfatah.pk/products/nutri-gluten-free-chocochip-brownies-100gm,Snacks,,
al-fateh,biscuits---fateh,HOPPERS TWIN CAKES STRAWBERRY FLAVOUR 24GM,Rs.50,https://alfatah.pk/products/hoppers-twin-cakes-strawberry-flavour-24gm,Snacks,,
al-fateh,biscuits---fateh,LOACKER WAFER VANILLE 175 GM,Rs.745,https://alfatah.pk/products/loacker-wafer-vanille-175-gm,Snacks,,
al-fateh,biscuits---fateh,NUTRI GLUTEN FREE MUFF CAKE DOUBLE CHOCOCHIP 100GM,Rs.875,https://alfatah.pk/products/nutri-gluten-free-muff-cake-double-chocochip-100gm,Snacks,,
al-fateh,biscuits---fateh,JACK N JOY TRIO MINI CAKE CHOCOLATE CHIP 36GM,Rs.130,https://alfatah.pk/products/jack-n-joy-trio-mini-cake-chocolate-chip-36gm,Snacks,,
al-fateh,biscuits---fateh,NUTRI GLUTEN FREE COCONUT COOKIES 100GM,Rs.875,https://alfatah.pk/products/nutri-gluten-free-coconut-cookies-100gm,Snacks,,
al-fateh,biscuits---fateh,KRAVING MUNCH WAFER HAZELNUT 150GM,Rs.465,https://alfatah.pk/products/kraving-munch-wafer-hazelnut-150gm,Snacks,,
al-fateh,biscuits---fateh,NUTRI GLUTEN FREE MUFF CAKE CHOCOCHIP 100GM,Rs.875,https://alfatah.pk/products/nutri-gluten-free-muff-cake-chocochip-100gm,Snacks,,
al-fateh,biscuits---fateh,NUTRO WAFERS STRAWBERRY FLAVOURED 75 GM,Rs.395,https://alfatah.pk/products/nutro-wafers-strawberry-flavoured-75-gm,Snacks,,
al-fateh,biscuits---fateh,LOACKER WAFER QUADRATINI DARK CHOCOLATE 250GM BASIC,"Rs.1,345",https://alfatah.pk/products/loacker-wafer-quadratini-dark-chocolate-250gm-basic,Snacks,,
al-fateh,biscuits---fateh,BISMARK BISCUITS BUTTER COOKIES 70 GM,Rs.145,https://alfatah.pk/products/bismark-biscuits-butter-cookies-70-gm,Snacks,,
al-fateh,biscuits---fateh,LOACKER QUADRATINI CHOCOLATE 250 GM,"Rs.1,345",https://alfatah.pk/products/loacker-quadratini-chocolate-250-gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES MUFFIN LOTUS 28 GM,Rs.135,https://alfatah.pk/products/krunchees-muffin-lotus-28-gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE MILK CREAM FILLED WAFER 100 GM,Rs.375,https://alfatah.pk/products/american-kuisine-milk-cream-filled-wafer-100-gm,Snacks,,
al-fateh,biscuits---fateh,FF MINI WHITE CHOCOLETE CHIP COOKIES,Rs.595,https://alfatah.pk/products/ff-mini-white-chocolete-chip-cookies,Snacks,,
al-fateh,biscuits---fateh,JACK N JOY TEDDY CAKE CHOCOLATE 25GM,Rs.125,https://alfatah.pk/products/jack-n-joy-teddy-cake-chocolate-25gm,Snacks,,
al-fateh,biscuits---fateh,LU BAKERI COCONUT BISCUIT 66 GM F/P,Rs.90,https://alfatah.pk/products/lu-bakeri-coconut-cookies-84-gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE TWINKIES STRAWBERRY CAKES 25 GM,Rs.80,https://alfatah.pk/products/american-kuisine-twinkies-strawberry-cakes-25-gm,Snacks,,
al-fateh,biscuits---fateh,JACK N JOY SWISS MUFFINVANILLA 25GM,Rs.150,https://alfatah.pk/products/jack-n-joy-swiss-muffinvanilla-25gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE TWINKIES VANILLA CAKES 25 GM,Rs.80,https://alfatah.pk/products/american-kuisine-twinkies-vanilla-cakes-25-gm,Snacks,,
al-fateh,biscuits---fateh,TIFFANY BISCUIT CREAMS VANILLA 80 GM,Rs.475,https://alfatah.pk/products/tiffany-biscuit-creams-vanilla-84-gm,Snacks,,
al-fateh,biscuits---fateh,LOACKER WAFER NAPOLITANER 250 GM,"Rs.1,345",https://alfatah.pk/products/loacker-wafer-napolitaner-250-gm,Snacks,,
al-fateh,biscuits---fateh,BISCOTTO WAFFERS STICKS STRAWBERRY DELIGHTS 370 GM,"Rs.1,075",https://alfatah.pk/products/biscotto-waffers-sticks-strawberry-delights-370-gm,Snacks,,
al-fateh,biscuits---fateh,MALIBAN LEMON PUFF BISCUITS 200GM,Rs.545,https://alfatah.pk/products/maliban-lemon-puff-biscuits-200gm,Snacks,,
al-fateh,biscuits---fateh,JULIES PEANUT BUTTER SANDWICH BISCUITS 180 GM,Rs.995,https://alfatah.pk/products/julies-peanut-butter-sandwich-biscuits-180-gm,Snacks,,
al-fateh,biscuits---fateh,BISCOTTO WAFERS STICKS VANILLA DELIGHTS 370 GM,"Rs.1,075",https://alfatah.pk/products/biscotto-wafers-sticks-vanilla-delights-370-gm,Snacks,,
al-fateh,biscuits---fateh,JULIES LOVE LETTERS WAFER CREAM ROLLS CHOCOLATE 100 GM,Rs.695,https://alfatah.pk/products/julies-love-letters-wafer-cream-rolls-chocolate-100-gm,Snacks,,
al-fateh,biscuits---fateh,LOTUS COOKIES SANDWICH WITH MILK CHOCOLATE CREAM 150GM,"Rs.1,195",https://alfatah.pk/products/lotus-cookies-sandwich-with-milk-chocolate-cream-150gm,Snacks,,
al-fateh,biscuits---fateh,JULIES CHOCO MORE SANDWICH BISCUITS 132 GM,Rs.775,https://alfatah.pk/products/julies-choco-more-sandwich-biscuits-132-gm,Snacks,,
al-fateh,biscuits---fateh,JACK N JOY TRIO MINI CAKE CHOCOLATE 36GM,Rs.130,https://alfatah.pk/products/jack-n-joy-trio-mini-cake-chocolate-36gm,Snacks,,
al-fateh,biscuits---fateh,NUTRI GLUTEN FREE POUND CAKE CHOCOLATE CHIP 200 GM,Rs.875,https://alfatah.pk/products/nutri-gluten-free-pound-cake-chocolate-chip-200-gm,Snacks,,
al-fateh,biscuits---fateh,JACK N JOY SWISS MUFFINSTRAWBERRY 25GM,Rs.150,https://alfatah.pk/products/jack-n-joy-swiss-muffinstrawberry-25gm,Snacks,,
al-fateh,biscuits---fateh,HOPPERS TWIN CAKES CHOCOLATE FLAVOUR 24GM,Rs.50,https://alfatah.pk/products/hoppers-twin-cakes-chocolate-flavour-24gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE TWINKIES BANAN CAKES 25 GM,Rs.80,https://alfatah.pk/products/american-kuisine-twinkies-banan-cakes-25-gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES SUGAR FREE WAFER STRAWBERRY 100GM,Rs.695,https://alfatah.pk/products/krunchees-sugar-free-wafer-strawberry-100gm,Snacks,,
al-fateh,biscuits---fateh,JACK N JOY SWISS MUFFINCARAMEL 25GM,Rs.150,https://alfatah.pk/products/jack-n-joy-swiss-muffincaramel-25gm,Snacks,,
al-fateh,biscuits---fateh,JULIES CHEESE SANDWICH BISCUITS 168 GM,Rs.995,https://alfatah.pk/products/julies-cheese-sandwich-biscuits-168-gm,Snacks,,
al-fateh,biscuits---fateh,JULIES FINGER LEMON SANDWICH BISCUITS 110 GM,Rs.775,https://alfatah.pk/products/julies-finger-lemon-sandwich-biscuits-110-gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE VANILLA CREAM FILLED WAFER 100 GM,Rs.375,https://alfatah.pk/products/american-kuisine-vanilla-cream-filled-wafer-100-gm,Snacks,,
al-fateh,biscuits---fateh,EAZU BISCREAM SANDWICH BISCUIT VANILLA 90 GM,Rs.185,https://alfatah.pk/products/eazu-biscream-sandwich-biscuit-vanilla-90-gm,Snacks,,
al-fateh,biscuits---fateh,EAZU BISCREAM SANDWICH BISCUIT MANGO 90 GM,Rs.185,https://alfatah.pk/products/eazu-biscream-sandwich-biscuit-mango-90-gm,Snacks,,
al-fateh,biscuits---fateh,TIFFANY BISCUIT ORANGE CREAM SUGAR FREE 162 GM,"Rs.1,395",https://alfatah.pk/products/tiffany-biscuit-orange-cream-sugar-free-162-gm,Snacks,,
al-fateh,biscuits---fateh,BISMARK BISCUITS DIGESTIVE ORIGINAL 160 GM,Rs.185,https://alfatah.pk/products/bismark-biscuits-digestive-original-160-gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES DIGESTIVE SUGAR FREE LARGE 270 GM,"Rs.1,175",https://alfatah.pk/products/krunchees-digestive-sugar-free-large-270-gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE SUGAR FREE POUND CAKE VANILLA 230GM,Rs.995,https://alfatah.pk/products/american-kuisine-sugar-free-pound-cake-vanilla-230gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES SUGAR FREE BROWNIES VANILLA 100 GM,Rs.595,https://alfatah.pk/products/krunchees-sugar-free-brownies-vanilla-100-gm,Snacks,,
al-fateh,biscuits---fateh,DANISA COOKIES CHOCOFELLO 100 GM,Rs.495,https://alfatah.pk/products/danisa-cookies-chocofello-100-gm,Snacks,,
al-fateh,biscuits---fateh,NUTRI GLUTEN FREE POUND CAKE CHOCOLATE 200 GM,Rs.875,https://alfatah.pk/products/nutri-gluten-free-pound-cake-chocolate-200-gm,Snacks,,
al-fateh,biscuits---fateh,TIFFANY BISCUIT CHOCOLATE SUGAR FREE 162 GM,"Rs.1,395",https://alfatah.pk/products/tiffany-biscuit-chocolate-sugar-free-162-gm,Snacks,,
al-fateh,biscuits---fateh,LOACKER WAFER VANILLA 250 GM,"Rs.1,345",https://alfatah.pk/products/loacker-wafer-vanilla-250-gm,Snacks,,
al-fateh,biscuits---fateh,EAZU BISCREAM SANDWICH BISCUIT ORANGE 90 GM,Rs.185,https://alfatah.pk/products/eazu-biscream-sandwich-biscuit-orange-90-gm,Snacks,,
al-fateh,biscuits---fateh,NUTRO WAFERS VANILA 150 GM,Rs.645,https://alfatah.pk/products/nutro-wafers-vanila-150-gm,Snacks,,
al-fateh,biscuits---fateh,TRACK CRISPY WAFERS ORANGE 150GM,Rs.475,https://alfatah.pk/products/track-crispy-wafers-orange-150gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE STARWBERRY CREAM FILLED WAFER 100 GM,Rs.375,https://alfatah.pk/products/american-kuisine-starwberry-cream-filled-wafer-100-gm,Snacks,,
al-fateh,biscuits---fateh,BALOCCO BISCUITS SFOGLIATINE GLAS 200GM,Rs.945,https://alfatah.pk/products/balocco-biscuits-sfogliatine-glas-200gm,Snacks,,
al-fateh,biscuits---fateh,NUTRO WAFERS STRAWBERRY 150 GM,Rs.645,https://alfatah.pk/products/nutro-wafers-strawberry-150-gm,Snacks,,
al-fateh,biscuits---fateh,LAFAYETTE FEAST CHOCOLATE 125GM,"Rs.1,145",https://alfatah.pk/products/lafayette-feast-chocolate-125gm,Snacks,,
al-fateh,biscuits---fateh,JACK N JOY TRIO MINI CAKE BANANA 36GM,Rs.130,https://alfatah.pk/products/jack-n-joy-trio-mini-cake-banana-36gm,Snacks,,
al-fateh,biscuits---fateh,NUTRO WAFERS VANILLA FLAVOURED 75 GM,Rs.395,https://alfatah.pk/products/nutro-wafers-vanilla-flavoured-75-gm,Snacks,,
al-fateh,biscuits---fateh,FF MINI OAT MEAL COOKIES,Rs.545,https://alfatah.pk/products/ff-mini-oat-meal-cookies,Snacks,,
al-fateh,biscuits---fateh,FLAIR CHOCOLATE DIP & LICK BISCUITS 100GM,Rs.645,https://alfatah.pk/products/flair-chocolate-dip-lick-biscuits-100gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE ORANGE SUGAR FREE CUP CAKE 100GM,Rs.595,https://alfatah.pk/products/american-kuisine-orange-sugar-free-cup-cake-100gm,Snacks,,
al-fateh,biscuits---fateh,TRACK CRISPY WAFERS VANILLA 75GM,Rs.335,https://alfatah.pk/products/track-crispy-wafers-vanilla-75gm,Snacks,,
al-fateh,biscuits---fateh,KRUNCHEES SUGAR FREE BISCUITS CAPPUCION 100 GM,Rs.895,https://alfatah.pk/products/krunchees-sugar-free-biscuits-cappucion-100-gm,Snacks,,
al-fateh,biscuits---fateh,EAZU BISCREAM SANDWICH BISCUIT CHOCOLATE 90 GM,Rs.185,https://alfatah.pk/products/eazu-biscream-sandwich-biscuit-chocolate-90-gm,Snacks,,
al-fateh,biscuits---fateh,TIFFANY DIGESTIVE BISCUIT LIGHT 250 GM,"Rs.1,395",https://alfatah.pk/products/tiffany-digestive-biscuit-light-250-gm,Snacks,,
al-fateh,biscuits---fateh,LOTUS COOKIES SANDWICH WITH VANILLA CREAM 150GM,"Rs.1,195",https://alfatah.pk/products/lotus-cookies-sandwich-with-vanilla-cream-150gm,Snacks,,
al-fateh,biscuits---fateh,PEEK FREANS PISTA PIK FAMILY PACK 100 GM,Rs.100,https://alfatah.pk/products/peek-freans-pista-pik-family-pack-100-gm,Snacks,,
al-fateh,biscuits---fateh,JULIES CHEESE SANDWICH BISCUITS 112 GM,Rs.775,https://alfatah.pk/products/julies-cheese-sandwich-biscuits-112-gm,Snacks,,
al-fateh,biscuits---fateh,FOXS BISCUIT HALF-COATED MILK CHOCOLATE COOKIES 175 GM,"Rs.1,995",https://alfatah.pk/products/foxs-biscuit-half-coated-milk-chocolate-cookies-175-gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE LEMON SUGAR FREE CUP CAKE 100GM,Rs.595,https://alfatah.pk/products/american-kuisine-lemon-sugar-free-cup-cake-100gm,Snacks,,
al-fateh,biscuits---fateh,TRACK CRISPY WAFERS STARWBERRY 75GM,Rs.335,https://alfatah.pk/products/track-crispy-wafers-starwberry-75gm,Snacks,,
al-fateh,biscuits---fateh,MALIBAN GINGER COOKIE 80GM,Rs.195,https://alfatah.pk/products/maliban-ginger-cookie-80gm,Snacks,,
al-fateh,biscuits---fateh,NUTRO CREAM WAFERS CHOCOLATE FLAVOURED 150 GM,Rs.645,https://alfatah.pk/products/nutro-cream-wafers-chocolate-flavoured-150-gm,Snacks,,
al-fateh,biscuits---fateh,NUTRI GLUTEN FREE MUFF CAKE BANANA 100GM,Rs.875,https://alfatah.pk/products/nutri-gluten-free-muff-cake-banana-100gm,Snacks,,
al-fateh,biscuits---fateh,CAPRICE CLASSIC WAFER ROLLS WITH HAZELNUT 250 GM,"Rs.1,595",https://alfatah.pk/products/caprice-classic-wafer-rolls-with-hazelnut-250-gm,Snacks,,
al-fateh,biscuits---fateh,TRACK CRISPY WAFERS VANILLA 150GM,Rs.475,https://alfatah.pk/products/track-crispy-wafers-vanilla-150gm,Snacks,,
al-fateh,biscuits---fateh,EAZU HAPPY BITES CHOCOLATE COOKIES 90 GM,Rs.235,https://alfatah.pk/products/eazu-happy-bites-chocolate-cookies-90-gm,Snacks,,
al-fateh,biscuits---fateh,FOXS COOKIES MILK CHOCOLATE 180 GM,"Rs.1,995",https://alfatah.pk/products/foxs-cookies-milk-chocolate-180-gm,Snacks,,
al-fateh,biscuits---fateh,TRACK CRISPY WAFERS STRAWBERRY 150GM,Rs.475,https://alfatah.pk/products/track-crispy-wafers-strawberry-150gm,Snacks,,
al-fateh,biscuits---fateh,LOACKER WAFER PASTECCERIA COCONUT 100 GM,"Rs.1,795",https://alfatah.pk/products/loacker-wafer-pastecceria-coconut-100-gm,Snacks,,
al-fateh,biscuits---fateh,GOLDEN BREAK WAFER TREATS VANILLA CREAM TIN 300 GM,"Rs.1,195",https://alfatah.pk/products/golden-break-wafer-treats-vanilla-cream-tin-300-gm,Snacks,,
al-fateh,biscuits---fateh,LAFAYETTE FEAST VANILLA 125GM,"Rs.1,145",https://alfatah.pk/products/lafayette-feast-vanilla-125gm,Snacks,,
al-fateh,biscuits---fateh,JULIES LOVE LETTERS WAFER CREAM ROLLS VANILLA 100 GM,Rs.695,https://alfatah.pk/products/julies-love-letters-wafer-cream-rolls-vanilla-100-gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE MILK & VANILLA SUGAR FREE CUP CAKE 100GM,Rs.595,https://alfatah.pk/products/american-kuisine-milk-vanilla-sugar-free-cup-cake-100gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE SUGAR FREE POUND CAKE CAKE CHOCOLATE 230GM,Rs.995,https://alfatah.pk/products/american-kuisine-sugar-free-pound-cake-cake-chocolate-230gm,Snacks,,
al-fateh,biscuits---fateh,BISCOTTO WAFER STICKS CHOCOLATE HAZELNUT 370 GM,"Rs.1,075",https://alfatah.pk/products/biscotto-wafer-sticks-chocolate-hazelnut-370-gm,Snacks,,
al-fateh,biscuits---fateh,JACK N JOY TRIO MINI CAKE VANILLA 36GM,Rs.130,https://alfatah.pk/products/jack-n-joy-trio-mini-cake-vanilla-36gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE BUTTER COOKIES 40GM,Rs.210,https://alfatah.pk/products/american-kuisine-butter-cookies-40gm,Snacks,,
al-fateh,biscuits---fateh,TIFFANY DELIGHT CHOCOLATE CHIP COOKIES 90 GM,"Rs.1,075",https://alfatah.pk/products/tiffany-delight-chocolate-chip-cookies-100-gm,Snacks,,
al-fateh,biscuits---fateh,AMERICAN KUISINE COCONUT CREAM FILLED WAFER 100 GM,Rs.375,https://alfatah.pk/products/american-kuisine-coconut-cream-filled-wafer-100-gm,Snacks,,
al-fateh,biscuits---fateh,GOLDEN BREAK WAFER TREATS HAZELNUT CHOCOLATE TIN 300 GM,"Rs.1,195",https://alfatah.pk/products/golden-break-wafer-treats-hazelnut-chocolate-tin-300-gm,Snacks,,
al-fateh,biscuits---fateh,DANISA COOKIES ABBRACCI 112 GM,Rs.495,https://alfatah.pk/products/danisa-cookies-abbracci-112-gm,Snacks,,
al-fateh,biscuits---fateh,LOACKER QUADRATINI WAFER PEANUT BUTTER 125 GM,Rs.745,https://alfatah.pk/products/loacker-quadratini-wafer-peanut-butter-125-gm,Snacks,,
al-fateh,biscuits---fateh,JULIES LOVE LETTERS WAFER CREAM ROLLS STRAWBERRY 100 GM,Rs.695,https://alfatah.pk/products/julies-love-letters-wafer-cream-rolls-strawberry-100-gm,Snacks,,
al-fateh,biscuits---fateh,CHOCO SOFT CHOCOLATE COOKIES 176GM,Rs.845,https://alfatah.pk/products/choco-soft-chocolate-cookies-176gm,Snacks,,
al-fateh,biscuits---fateh,NUTRI GLUTEN FREE POUND CAKE BANANA 200GM,Rs.875,https://alfatah.pk/products/nutri-gluten-free-pound-cake-banana-200gm,Snacks,,
al-fateh,biscuits---fateh,DIABLO COOKIES COCONUT SUGAR FREE 150 GM,Rs.995,https://alfatah.pk/products/diablo-cookies-sugar-free-coconut-cookies-150-gm-basic,Snacks,,
