store,category,name,price,product_link,common_category
al-fateh,chips_&_nimko---fateh,MUNCH OH CRUNCHY NUTS JALAPENO PEANUTS 150GM,Rs.420,https://alfatah.pk/products/munch-oh-crunchy-nuts-jalapeno-peanuts-150gm,Snacks
al-fateh,chips_&_nimko---fateh,LAYS CHIPS CHEDDAR AND SOUR CREAM 184.2 GM,"Rs.2,395",https://alfatah.pk/products/lays-chips-cheddar-and-sour-cream-184-2-gm,Snacks
al-fateh,chips_&_nimko---fateh,EL SABOR NACHO CHIPS SALTED 225 GM,"Rs.1,295",https://alfatah.pk/products/el-sabor-nacho-chips-salted-225-gm,Snacks
al-fateh,chips_&_nimko---fateh,KETTLE CHIPS SEA & SALT BLACK PEPPER 130 GM,"Rs.1,595",https://alfatah.pk/products/kettle-chips-sea-salt-black-pepper-130-gm,Snacks
al-fateh,chips_&_nimko---fateh,EL SABOR NACHO CHIPS JALAPENO FLAVOR 225 GM,"Rs.1,245",https://alfatah.pk/products/el-sabor-nacho-chips-jalapeno-flavor-225-gm,Snacks
al-fateh,chips_&_nimko---fateh,EL SABOR NACHO CHIPS TEXAS BBQ 100 GM,Rs.795,https://alfatah.pk/products/el-sabor-nacho-chips-texas-bbq-100-gm,Snacks
al-fateh,chips_&_nimko---fateh,KETTLE CHIPS JALAPENO130 GM,"Rs.1,595",https://alfatah.pk/products/kettle-chips-jalapeno130-gm,Snacks
al-fateh,chips_&_nimko---fateh,EL SABOR NACHO CHIPS CHILI FLAVOR 225 GM,"Rs.1,295",https://alfatah.pk/products/el-sabor-nacho-chips-chili-flavor-225-gm,Snacks
al-fateh,chips_&_nimko---fateh,KETTLE CHIPS INTENSE TRUFFEE 100 GM,"Rs.1,595",https://alfatah.pk/products/kettle-chips-intense-truffee-100-gm,Snacks
al-fateh,chips_&_nimko---fateh,MIAOW MIAOW CHIPS KETCHUP 60 GM,Rs.545,https://alfatah.pk/products/miaow-miaow-chips-ketchup-60-gm,Snacks
al-fateh,chips_&_nimko---fateh,EL SABOR NACHO CHIPS TEXAS BBQ 225 GM,"Rs.1,295",https://alfatah.pk/products/el-sabor-nacho-chips-texas-bbq-225-gm,Snacks
al-fateh,chips_&_nimko---fateh,LAYS CHIPS HONEY BARBECUE 184.2 GM BASIC,"Rs.2,395",https://alfatah.pk/products/lays-chips-honey-barbecue-184-2-gm-basic,Snacks
al-fateh,chips_&_nimko---fateh,KETTLE CHIPS HONEY BARBECUE 130 GM,"Rs.1,595",https://alfatah.pk/products/kettle-chips-honey-barbecue-130-gm,Snacks
al-fateh,chips_&_nimko---fateh,KETTLE CHIPS HONEY MATURE CHEDDAR CHEESE RED & ONION 130 GM,"Rs.1,595",https://alfatah.pk/products/kettle-chips-honey-mature-cheddar-cheese-red-onion-130-gm,Snacks
al-fateh,chips_&_nimko---fateh,SUNBEAM SNACKS (MULTI COLOR) 150 GM,Rs.200,https://alfatah.pk/products/sunbeam-snacks-multi-color-150-gm,Snacks
al-fateh,chips_&_nimko---fateh,KETTLE CHIPS THAI SWEET CHILLI 130 GM,"Rs.1,595",https://alfatah.pk/products/kettle-chips-thai-sweet-chilli-130-gm,Snacks
al-fateh,chips_&_nimko---fateh,KETTLE CHIPS SEA SALT & ROSEMARY 130 GM,"Rs.1,595",https://alfatah.pk/products/kettle-chips-sea-salt-rosemary-130-gm,Snacks
al-fateh,chips_&_nimko---fateh,KETTLE CHIPS PAPRIKA & ROASTED ONION 130 GM,"Rs.1,595",https://alfatah.pk/products/kettle-chips-paprika-roasted-onion-130-gm,Snacks
al-fateh,chips_&_nimko---fateh,MIAOW MIAOW CHIPS HOOP SPICY GARLIC RING 50 GM,Rs.545,https://alfatah.pk/products/miaow-miaow-chips-hoop-spicy-garlic-ring-50-gm,Snacks
al-fateh,chips_&_nimko---fateh,PAK FOODS RINGLI TOASTED CORN RINGS CHEESE 45 GM,Rs.45,https://alfatah.pk/products/pak-foods-ringli-toasted-corn-rings-cheese-45-gm,Snacks
al-fateh,chips_&_nimko---fateh,TAKIS TORTILLA CHIPS INTENSE NACHO CHEESE 92.3 GM,"Rs.1,645",https://alfatah.pk/products/takis-tortilla-chips-intense-nacho-cheese-92-3-gm,Snacks
al-fateh,chips_&_nimko---fateh,POPPIN CHIPS TAXOS TAMATO KETCHUP 110 GM,Rs.495,https://alfatah.pk/products/poppin-chips-taxos-tamato-ketchup-110-gm,Snacks
al-fateh,chips_&_nimko---fateh,CHEETOS CHIPS CRUNCHY 60.2 GM,"Rs.1,345",https://alfatah.pk/products/cheetos-chips-crunchy-60-2-gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI BALY BALY DAL MOTH BOX 21 GM,Rs.240,https://alfatah.pk/products/shahi-baly-baly-dal-moth-box-21-gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI NIMCO SPICY CHANA DAL 90GM,Rs.100,https://alfatah.pk/products/shahi-nimco-spicy-chana-dal-90gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI BALY BALY DAL MOONG BOX 16GM,Rs.240,https://alfatah.pk/products/shahi-baly-baly-dal-moong-box-16gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI NIMCO MOTH 45GM,Rs.50,https://alfatah.pk/products/shahi-nimco-moth-45gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI NIMCO MOONG 45GM,Rs.50,https://alfatah.pk/products/shahi-nimco-moong-45gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI NIMCO MIX 45GM,Rs.50,https://alfatah.pk/products/shahi-nimco-mix-45gm,Snacks
al-fateh,chips_&_nimko---fateh,LAYS WAVY MASALA TWIST 31 GM,Rs.50,https://alfatah.pk/products/lays-wavy-masala-twist-31gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI BALY BALY MUNCHY MIX BOX 19GM,Rs.240,https://alfatah.pk/products/shahi-baly-baly-munchy-mix-box-19gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI NIMCO DAL MOONG 200GM,Rs.200,https://alfatah.pk/products/shahi-nimco-dal-moong-200gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI NIMCO DAL MOTH 200GM,Rs.200,https://alfatah.pk/products/shahi-nimco-dal-moth-200gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI BALY BALY MIX NIMKO BOX 21 GM,Rs.240,https://alfatah.pk/products/shahi-baly-baly-mix-nimko-box-21-gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI TACOZ CRUNCHY SNACKS BBQ 45GM,Rs.50,https://alfatah.pk/products/shahi-tacoz-crunchy-snacks-bbq-45gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI NIMCO DAL MOTH 95GM,Rs.100,https://alfatah.pk/products/shahi-nimco-dal-moth-95gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI NIMCO DAL MOONG 90GM,Rs.100,https://alfatah.pk/products/shahi-nimco-dal-moong-90gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI NIMCO MUNCHY MIX 90GM,Rs.100,https://alfatah.pk/products/shahi-nimco-munchy-mix-90gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI NIMCO SAVOURY MIX 95GM,Rs.100,https://alfatah.pk/products/shahi-nimco-savoury-mix-95gm,Snacks
al-fateh,chips_&_nimko---fateh,SHAHI NIMCO CHEWRA 80GM,Rs.100,https://alfatah.pk/products/shahi-nimco-chewra-80gm,Snacks
al-fateh,biscuits---fateh,LU OREO ORIGINAL BISCUIT 38GM S/P,Rs.40,https://alfatah.pk/products/lu-oreo-original-biscuits-half-roll-54-gm,Snacks
al-fateh,biscuits---fateh,LU OREO ORIGINAL BISCUIT 38GM S/P-BOX,Rs.320,https://alfatah.pk/products/lu-oreo-original-biscuits-half-roll-54-gm-box,Snacks
al-fateh,biscuits---fateh,PEEK FREANS CHOCO LAVA MP 30 GM,Rs.37,https://alfatah.pk/products/peek-freans-choco-lava-mp-30-gm,Snacks
al-fateh,biscuits---fateh,LU BISTIKS BISCUITS 45GM S/P,Rs.40,https://alfatah.pk/products/lu-bistiks-biscuits-42-gm,Snacks
al-fateh,biscuits---fateh,LU BISTIKS BISCUITS 42 GM-BOX,Rs.240,https://alfatah.pk/products/lu-bistiks-biscuits-42-gm-box,Snacks
al-fateh,biscuits---fateh,LU ZEERA PLUS BISCUIT 59.4 GM S/P,Rs.40,https://alfatah.pk/products/lu-zeera-plus-biscuits-half-roll-60-5-gm,Snacks
al-fateh,biscuits---fateh,LU ZEERA PLUS BISCUIT 59.4GM S/P,Rs.320,https://alfatah.pk/products/lu-zeera-plus-biscuits-half-roll-60-5-gm-box,Snacks
al-fateh,biscuits---fateh,BISCONNI CHOCOLATTO BISCUIT 34.5 GM,Rs.30,https://alfatah.pk/products/bisconni-chocolatto-biscuit-34-5-gm,Snacks
al-fateh,biscuits---fateh,PEAK FREANS SOOPER SOFT BAKES PLAIN CAKE 29 GM,Rs.30,https://alfatah.pk/products/peak-freans-sooper-soft-bakes-plain-cake-29-gm,Snacks
al-fateh,biscuits---fateh,LU TUC BISCUIT 44.4GM S/P,Rs.40,https://alfatah.pk/products/lu-tuc-biscuits-half-roll-48-gm,Snacks
al-fateh,biscuits---fateh,LU TUC BISCUIT 44.4GM S/P,Rs.240,https://alfatah.pk/products/lu-tuc-biscuits-half-roll-48-gm-box,Snacks
al-fateh,biscuits---fateh,LU OREO CHOCOLATE CREAM BISCUIT 38GM S/P,Rs.40,https://alfatah.pk/products/lu-oreo-chocolate-cream-biscuits-half-roll-45-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI COFFEE COOKIES DAY DREAM 20 GM,Rs.30,https://alfatah.pk/products/bisconni-coffee-cookies-day-dream-20-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS CAKE UP TRIPLE CHOCOLATE 27.5 GM,Rs.50,https://alfatah.pk/products/peek-freans-cake-up-triple-chocolate-27-5-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS SOOPER CLASSIC HR 72 GM,Rs.40,https://alfatah.pk/products/peek-freans-sooper-classic-hr-79-2-gm,Snacks
al-fateh,biscuits---fateh,PEEK GLUCO TEDDY CHOCOLATE 32 GM,Rs.40,https://alfatah.pk/products/peek-gluco-teddy-chocolate-32-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS PEANUT PIK MUNCH PACK 47.3 GM,Rs.30,https://alfatah.pk/products/peek-freans-peanut-pik-munch-pack-47-3-gm,Snacks
al-fateh,biscuits---fateh,LU BAKERI NAN KHATAI BISCUIT 44.8GM S/P,Rs.40,https://alfatah.pk/products/lu-biscuit-bakeri-nankhatai-49-gm,Snacks
al-fateh,biscuits---fateh,LU BAKERI NAN KHATAI BISCUIT 44.8GM S/P,Rs.320,https://alfatah.pk/products/lu-biscuit-bakeri-nankhatai-49-gm-box,Snacks
al-fateh,biscuits---fateh,LU PRINCE CHOCOLATE BISCUIT 57GM S/P,Rs.50,https://alfatah.pk/products/lu-prince-chocolate-sandwich-biscuits-half-roll-50-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI CHOCOLATE CHIP COOKIES HALF ROLL 46.8 GM,Rs.30,https://alfatah.pk/products/bisconni-chocolate-chip-cookies-half-roll-46-8-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI CHOCOLATE CHIP COOKIES 36 G-BOX,Rs.360,https://alfatah.pk/products/bisconni-chocolate-chip-cookies-half-roll-46-8-gm-carton,Snacks
al-fateh,biscuits---fateh,PEEK FREANS SOOPER CLASSIC MUNCH PACK 59.4 GM,Rs.30,https://alfatah.pk/products/peek-freans-sooper-classic-munch-pack-59-4-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS CHOCOLICIOUS DOUBLE CHOCOLATE 37.8 GM,Rs.30,https://alfatah.pk/products/peek-freans-chocolicious-double-chocolate-37-8-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS PEANUT PIK HR 59 GM,Rs.40,https://alfatah.pk/products/peek-freans-peanut-pik-hr-71-gm,Snacks
al-fateh,biscuits---fateh,LU CANDI BISCUIT 58.6GM S/P,Rs.40,https://alfatah.pk/products/s-p-lu-candi-biscuit-69-6-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS MARIE HR 65.2 GM,Rs.40,https://alfatah.pk/products/peek-freans-marie-hr-76-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS SMILE CHOCOLATE DONUT CAKE 39 GM,Rs.50,https://alfatah.pk/products/peek-freans-smile-chocolate-donut-cake-39-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS PARTY PIK HR 61.1 GM,Rs.40,https://alfatah.pk/products/peek-freans-party-pik-hr-61-1-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI DIGESTIVE SUGER FREE BISCUITS 30 GM,Rs.30,https://alfatah.pk/products/bisconni-digestive-suger-free-biscuits-30-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI CHIP HOP CHOCOLATE HALF ROLE COOKIES 26 GM,Rs.30,https://alfatah.pk/products/bisconni-chip-hop-chocolate-half-role-cookies-26-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS PARTY PIK MUNCH PACK 40.7 GM,Rs.30,https://alfatah.pk/products/peek-freans-party-pik-munch-pack-40-7-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS LEMON HR SANDWICH 72 GM,Rs.40,https://alfatah.pk/products/peek-freans-lemon-hr-sandwich-80-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS CHOCOLICIOUS CHOCO CHIPS 37.6 GM,Rs.30,https://alfatah.pk/products/peek-freans-chocolicious-choco-chips-37-6-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS SOOPER CHOCOLATE HR 66 GM,Rs.40,https://alfatah.pk/products/peek-freans-sooper-chocolate-hr-79-2-gm,Snacks
al-fateh,biscuits---fateh,LU PRINCE CHOCOLATE HR 38 GM,Rs.40,https://alfatah.pk/products/lu-prince-chocolate-hr-38-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS LEMON SANDWICH MUNCH PACK 48 GM,Rs.30,https://alfatah.pk/products/peek-freans-lemon-sandwich-munch-pack-48-gm,Snacks
al-fateh,biscuits---fateh,PEAK FREANS SOOPER BAKES CLASSIC CHOCOLATE 31 GM,Rs.30,https://alfatah.pk/products/peak-freans-sooper-bakes-classic-chocolate-31-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI COCOMO TRIPLE CHOCOLATE MINI POUCH 39.6 GM,Rs.50,https://alfatah.pk/products/bisconni-cocomo-triple-chocolate-mini-pouch-39-6-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS MARIE MUNCH PACK 43.5 GM,Rs.30,https://alfatah.pk/products/peek-freans-marie-munch-pack-43-5-gm,Snacks
al-fateh,biscuits---fateh,ASTOR WAFER MINI STICK CRUNCHY & RICH IN CHOCOLATE 20 GM,Rs.80,https://alfatah.pk/products/astor-wafer-stick-mini-chocolate-20-gm,Snacks
al-fateh,biscuits---fateh,ASTOR WAFER STICK MINI CHOCOLATE 20 GM-BOX,Rs.80,https://alfatah.pk/products/astor-wafer-stick-mini-chocolate-20-gm-box,Snacks
al-fateh,biscuits---fateh,PEEK FREANS GLUCO MUNCH PACK 53.4GM,Rs.30,https://alfatah.pk/products/peek-freans-gluco-munch-pack-53-4gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS SOOPER CHOCOLATE MUNCH PACK 50.4 GM,Rs.30,https://alfatah.pk/products/peek-freans-sooper-chocolate-munch-pack-50-4-gm,Snacks
al-fateh,biscuits---fateh,LU GALA EGG BISCUIT VP 71.4 GM,Rs.40,https://alfatah.pk/products/lu-gala-egg-biscuit-vp-71-4-gm,Snacks
al-fateh,biscuits---fateh,PEEK GLUCO TEDDY MILK 32 GM,Rs.40,https://alfatah.pk/products/peek-gluco-teddy-milk-32-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI COCOMO CHOCOLATE BISCUIT PARTY PACK 54 GM,Rs.100,https://alfatah.pk/products/bisconni-cocomo-chocolate-biscuit-party-pack-54-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS PISTA PIK 47.3GM,Rs.40,https://alfatah.pk/products/peek-freans-pista-pik-47-3gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS HEART BEATS BISCUIT 25GM,Rs.30,https://alfatah.pk/products/peek-freans-heart-beats-biscuit-25gm,Snacks
al-fateh,biscuits---fateh,LU WHEATABLE HIGH FIBER DIGESTIVE BISCUIT 64.8GM S/P,Rs.50,https://alfatah.pk/products/s-p-lu-wheatable-high-fiber-digestive-biscuit-64-8-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI RITE CHOCOLATE & VANILLA BUSCUITE 42 GM,Rs.30,https://alfatah.pk/products/bisconni-rite-chocolate-vanilla-buscuite-45-gm,Snacks
al-fateh,biscuits---fateh,LU WHEATABLE SUGAR FREE NO CHOLESTEROL BISCUIT 57GM S/P,Rs.50,https://alfatah.pk/products/s-p-lu-wheatable-sugar-free-no-cholesterol-biscuit-57-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI FUDGE BROWNIE SOFT CHEWY CAKE 28 GM,Rs.40,https://alfatah.pk/products/bisconni-fudge-brownie-soft-chewy-cake-28-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS GLUCO HR 77.6 GM,Rs.40,https://alfatah.pk/products/peek-freans-gluco-hr-72-8-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS GLUCO TEDDY CAKE WITH STRAWBERY FILLING 31 GM,Rs.40,https://alfatah.pk/products/peek-freans-gluco-teddy-cake-with-strawbery-filling-31-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS RIO SV HR 70 GM,Rs.40,https://alfatah.pk/products/peek-freans-rio-sv-hr-70-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS CHOCOLATE SANDWICH MUNCH PACK 48 GM,Rs.30,https://alfatah.pk/products/peek-freans-chocolate-sandwich-munch-pack-48-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS SMILE STRAWBERRY DONUT CAKE 39 GM,Rs.50,https://alfatah.pk/products/peek-freans-smile-strawberry-donut-cake-39-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS SALTISH BISCUITS VALUE PACK 48 GMS,Rs.40,https://alfatah.pk/products/peek-freans-saltish-biscuits-half-roll-48-gms,Snacks
al-fateh,biscuits---fateh,BISCONNI MI AMOR PREMIUM COOKIES WITH RICH CHOCOLATE 30 GM,Rs.40,https://alfatah.pk/products/bisconni-mi-amor-premium-cookies-with-rich-chocolate-30-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS CHOCOLATE SANDWICH HR 72 GM,Rs.40,https://alfatah.pk/products/peek-freans-chocolate-sandwich-hr-80-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI ECILPSE SANDWICH 28 GM,Rs.30,https://alfatah.pk/products/bisconni-ecilpse-sandwich-28-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI NOVITA CHOCOLATE WAFERS 40 GM,Rs.40,https://alfatah.pk/products/bisconni-novita-chocolate-wafers-40-gm,Snacks
al-fateh,biscuits---fateh,HILAL BAKE TIME MARBLE CAKE SLICE 39 GM,Rs.40,https://alfatah.pk/products/hilal-bake-time-marble-cake-slice-39-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI NOVITA ORANGE WAFERS 40 GM,Rs.40,https://alfatah.pk/products/bisconni-novita-orange-wafers-40-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS RIO SV MUNCH PACK 42 GM,Rs.30,https://alfatah.pk/products/peek-freans-rio-sv-munch-pack-42-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS CLICK HR 71 GM,Rs.40,https://alfatah.pk/products/peek-freans-click-hr-71-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS CLICK MUNCH PACK 53.3 GM,Rs.30,https://alfatah.pk/products/peek-freans-click-munch-pack-53-3-gm,Snacks
al-fateh,biscuits---fateh,PEEK FRENAS PISTA MUNCH PACK FILM 23.7 GM,Rs.30,https://alfatah.pk/products/peek-frenas-pista-munch-pack-film-23-7-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI BUTTER COOKIES 24 GM,Rs.30,https://alfatah.pk/products/bisconni-butter-cookies-24-gm,Snacks
al-fateh,biscuits---fateh,INOVATIVE DIGESTIVE WHEAT BISCUIT HALF ROLL 54 GM,Rs.30,https://alfatah.pk/products/innovative-digestive-wheat-biscuit-half-roll-66gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS CHOCO BITES DOUBLE CHOCOLATE 34.9GM,Rs.40,https://alfatah.pk/products/peek-freans-choco-bites-double-chocolate-34-9gm,Snacks
al-fateh,biscuits---fateh,INOVATIVE CRUST CHOCO ROLLS STICKS 8.5 GM BOX 24PC,Rs.240,https://alfatah.pk/products/innovative-crust-choco-rolls-sticks-17gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS RIO DC HR 66.4 GM,Rs.40,https://alfatah.pk/products/peek-freans-rio-dc-hr-66-4-gm,Snacks
al-fateh,biscuits---fateh,PEEK FRENAS BUTTER PUFF MUNCH PACK 34.9 GM,Rs.30,https://alfatah.pk/products/peek-frenas-butter-puff-munch-pack-34-9-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS SOOPER CHOCOLATE SNACK PACK 31.5 GM BOX 16 PC,Rs.320,https://alfatah.pk/products/peek-freans-sooper-chocolate-snack-pack-31-5-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS HEART BEATS BISCUIT 47.5GM,Rs.50,https://alfatah.pk/products/peek-freans-heart-beats-biscuit-47-5gm,Snacks
al-fateh,biscuits---fateh,HAVEN CHOCOLATE COOKIES POUCH,Rs.50,https://alfatah.pk/products/haven-chocolate-cookies-pouch,Snacks
al-fateh,biscuits---fateh,INNOVATIVE DIGESTIVE HALF ROLL 72 GM,Rs.40,https://alfatah.pk/products/innovative-digestive-half-roll-72-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANSRIO DC MUNCH PACK 42 GM,Rs.30,https://alfatah.pk/products/peek-freansrio-dc-munch-pack-42-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS BUTTER PUFF HR 52.4 GM,Rs.40,https://alfatah.pk/products/peek-freans-butter-puff-hr-52-4-gm,Snacks
al-fateh,biscuits---fateh,HILAL CREAMFILLZ GOLDEN CAKE WITH SOFT VANILLA CREAM,Rs.30,https://alfatah.pk/products/hilal-creamfillz-golden-cake-with-soft-vanilla-cream,Snacks
al-fateh,biscuits---fateh,HILAL CREAM FILLZ MARBLE CHOCOLATE CAKE 30 GM,Rs.30,https://alfatah.pk/products/hilal-cream-fillz-marble-chocolate-cake-30-gm,Snacks
al-fateh,biscuits---fateh,INNOVATIVE BUTTER CRUNCH HALF ROLL 68.9 GM,Rs.40,https://alfatah.pk/products/innovative-butter-crunch-half-roll-68-9-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS CHOCO BITES DOUBLE CHOCOLATE CHIP COOKIES 15.5GM,Rs.320,https://alfatah.pk/products/peek-freans-choco-bites-double-chocolate-chip-cookies-15-5-g,Snacks
al-fateh,biscuits---fateh,HILAL BAKE TIME CHOCOLATE SLICE 5 PC PACKET,Rs.40,https://alfatah.pk/products/hilal-bake-time-chocolate-slice-5-pc-packet,Snacks
al-fateh,biscuits---fateh,LU WHEATABLE HIGH FIBRE DIGESTIVE BISCUIT 129.6 GM F/P,Rs.100,https://alfatah.pk/products/lu-wheatable-high-fibre-digestive-biscuits-129-6-gm,Snacks
al-fateh,biscuits---fateh,INNOVATIVE BUTTER CRUNCH BISCUIT HALF ROLL 47.7 GM,Rs.30,https://alfatah.pk/products/innovative-butter-crunch-biscuit-half-roll-47-7-gm,Snacks
al-fateh,biscuits---fateh,HILAL CREAM FILLZ STRAWBERRY CREAM CAKE 30 GM,Rs.30,https://alfatah.pk/products/hilal-cream-fillz-strawberry-cream-cake-30-gm,Snacks
al-fateh,biscuits---fateh,LOTUS BISCOFF BISCUIT CARAMELISED 250 GM,"Rs.1,045",https://alfatah.pk/products/lotus-biscoff-biscuit-caramelised-250-gm,Snacks
al-fateh,biscuits---fateh,LOTUS BISCOFF 250G-BOX,"Rs.10,950",https://alfatah.pk/products/lotus-biscoff-biscuit-caramelised-250-gm-carton,Snacks
al-fateh,biscuits---fateh,PEEK FREANS SALTISH MUNCH FILM 32 GM,Rs.30,https://alfatah.pk/products/peek-freans-saltish-munch-film-32-gm,Snacks
al-fateh,biscuits---fateh,INOVATIVE CRUST WAFER CHOCOLATE 12 GM BOX 24PC,Rs.240,https://alfatah.pk/products/innovative-crust-chocolate-wafers-25-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI ROLLIES CAKE ROLLS CHOCOLATE 30 GM,Rs.50,https://alfatah.pk/products/bisconni-rollies-cake-rolls-chocolate-30-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI DIGESTIVE SUGER FREE BISCUITS 270 GM,Rs.250,https://alfatah.pk/products/bisconni-digestive-suger-free-biscuits-270-gm,Snacks
al-fateh,biscuits---fateh,PEEK FREANS WHOLE WHEAT SUGAR FREE SLICE FAMILY PACK 125.7 G,Rs.95,https://alfatah.pk/products/peek-freans-whole-wheat-sugar-free-slice-family-pack-125-7-g,Snacks
al-fateh,biscuits---fateh,LOTTE CHOCO PIE STRAWBERRY & CREAM 31 GMS,Rs.40,https://alfatah.pk/products/lotte-choco-pie-strawberry-cream-31-gms,Snacks
al-fateh,biscuits---fateh,BISCONNI CHIP HOP VANILLA COOKIES 26 GM,Rs.30,https://alfatah.pk/products/bisconni-chip-hop-vanilla-cookies-26-gm,Snacks
al-fateh,biscuits---fateh,CANDYLAND BISCA BISCUIT WITH CHOCOLATE AND CARAMEL 24GM,Rs.20,https://alfatah.pk/products/candyland-bisca-biscuit-with-chocolate-and-caramel-24gm,Snacks
al-fateh,biscuits---fateh,BAKE TIME CAKE BAR MARBLE 30 GM,Rs.30,https://alfatah.pk/products/bake-time-cake-bar-marble-30-gm,Snacks
al-fateh,biscuits---fateh,BISCONNI COFFEE CAKE 30 GM,Rs.50,https://alfatah.pk/products/bisconni-coffee-cake-30-gm,Snacks
al-fateh,biscuits---fateh,HAVEN COFFEE COOKIES POUCH,Rs.50,https://alfatah.pk/products/haven-coffee-cookies-pouch,Snacks
al-fateh,biscuits---fateh,SONI STICKROLL CHOCOLATE WAFER STICKS,Rs.30,https://alfatah.pk/products/soni-stickroll-chocolate-wafer-sticks,Snacks
al-fateh,biscuits---fateh,FF SUGAR FREE CAKE RUSK,Rs.745,https://alfatah.pk/products/ff-sugar-free-cake-rusk,Snacks
al-fateh,biscuits---fateh,HILAL BAKE TIME FRUIT CAKE SLI BAKED FRESH PC,Rs.40,https://alfatah.pk/products/hilal-bake-time-fruit-cake-sli-baked-fresh-pc,Snacks
al-fateh,biscuits---fateh,INNOVATIVE GOLDEN LOTUS BISCUITS 96 GM,Rs.180Rs.200,https://alfatah.pk/products/innovative-golden-lotus-biscuits-96-gm,Snacks
al-fateh,biscuits---fateh,LOACKER CREMKAKAO WAFERS 45G-BOX,"Rs.6,625",https://alfatah.pk/products/loacker-cremkakao-wafer-45-gm-carton,Snacks
al-fateh,biscuits---fateh,LOACKER CREMKAKAO WAFER 45 GM,Rs.265,https://alfatah.pk/products/loacker-cremkakao-wafer-45-gm,Snacks
al-fateh,biscuits---fateh,INNOVATIVE SHORT BREAD BUTTER COOKIES 68GM,Rs.95,https://alfatah.pk/products/innovative-short-bread-butter-cookies-68gm,Snacks
al-fateh,biscuits---fateh,LOACKER VANILLA WAFER 45 GM,Rs.265,https://alfatah.pk/products/loacker-vanilla-wafer-45-gm,Snacks
