store,category,name,price,cleaned_category,product-link,image_url,standardized_unit,quantity,cleaned_name
al-fateh,dry_fruits_&_dates---fateh,DRY DATES 250 GM,Rs.300,Dry Fruits & Nuts,https://alfatah.pk/products/dry-dates-250-gm,,g,250.0,dry dates
al-fateh,dry_fruits_&_dates---fateh,SHAHI ELAICHI HERBAL MOUTH FRESHENER 48 PCS 120 GM,Rs.240,Dry Fruits & Nuts,https://alfatah.pk/products/shahi-elaichi-herbal-mouth-freshener-48-pcs-120-gm,,pieces,48.0,shahi elaichi herbal mouth freshener
al-fateh,dry_fruits_&_dates---fateh,NUTRI DIET PAN MASALA JAR 100 GM,Rs.405,Dry Fruits & Nuts,https://alfatah.pk/products/nutri-diet-pan-masala-jar-100-gm,,g,100.0,nutri diet pan masala jar
al-fateh,dry_fruits_&_dates---fateh,AONE GOTA GALA PAN MASALA JAR 150 GM,Rs.210,Dry Fruits & Nuts,https://alfatah.pk/products/aone-gota-gala-pan-masala-jar-150-gm,,g,150.0,aone gota gala pan masala jar
al-fateh,dry_fruits_&_dates---fateh,MAIZBAN PAN MASALA CARDAMOMS 200GM,Rs.425,Dry Fruits & Nuts,https://alfatah.pk/products/maizban-pan-masala-cardamoms-200gm,,g,200.0,maizban pan masala cardamoms
al-fateh,dry_fruits_&_dates---fateh,MAIZBAN PAN MASALA PREMIUM QUALITY 200GM,Rs.425,Dry Fruits & Nuts,https://alfatah.pk/products/maizban-pan-masala-premium-quality-200gm,,g,200.0,maizban pan masala premium quality
al-fateh,dry_fruits_&_dates---fateh,NUTRI SONF SWEET ROASTED 100 GM,Rs.495,Dry Fruits & Nuts,https://alfatah.pk/products/nutri-sonf-sweet-roasted-100-gm,,g,100.0,nutri sonf sweet roasted
al-fateh,dry_fruits_&_dates---fateh,NUTRI TULSI PAN MASALA 150 GM,Rs.160,Dry Fruits & Nuts,https://alfatah.pk/products/nutri-tulsi-pan-masala-150-gm,,g,150.0,nutri tulsi pan masala
al-fateh,dry_fruits_&_dates---fateh,MAIZBAN CHOCO N CHOCO SAUNF 250 GM,Rs.425,Dry Fruits & Nuts,https://alfatah.pk/products/maizban-choco-n-choco-saunf-250-gm,,g,250.0,maizban choco n choco saunf
al-fateh,dry_fruits_&_dates---fateh,ECO DRY APRICOT 200GM,Rs.435,Dry Fruits & Nuts,https://alfatah.pk/products/eco-dry-apricot-200gm,,g,200.0,eco dry apricot
al-fateh,dry_fruits_&_dates---fateh,NUTRI SUPARI PAN MASALA JAR 100 GM,Rs.495,Dry Fruits & Nuts,https://alfatah.pk/products/nutri-supari-pan-masala-jar-100-gm,,g,100.0,nutri supari pan masala jar
al-fateh,dry_fruits_&_dates---fateh,MARHABA ARQ SAUNF 240 ML,Rs.125,Dry Fruits & Nuts,https://alfatah.pk/products/marhaba-arq-saunf-240-ml,,ml,240.0,marhaba arq saunf
al-fateh,dry_fruits_&_dates---fateh,MAIZBAN MAGIC TASTE SAUNF 150GM,Rs.425,Dry Fruits & Nuts,https://alfatah.pk/products/maizban-magic-taste-saunf-150gm,,g,150.0,maizban magic taste saunf
al-fateh,dry_fruits_&_dates---fateh,PATIENCE ORGANIC CRANBERRIES 113GM,"Rs.2,895",Dry Fruits & Nuts,https://alfatah.pk/products/patience-organic-cranberries-113gm,,g,113.0,patience organic cranberries
al-fateh,dry_fruits_&_dates---fateh,SHAHI MEVA MIXED DRY FRUITS 216 GM,Rs.240,Dry Fruits & Nuts,https://alfatah.pk/products/shahi-meva-mixed-dry-fruits-216-gm,,g,216.0,shahi meva mixed dry fruits
al-fateh,dry_fruits_&_dates---fateh,MAIZBAN PAN MASALA ELACHI PLUS 200GM,Rs.425,Dry Fruits & Nuts,https://alfatah.pk/products/maizban-pan-masala-elachi-plus-200gm,,g,200.0,maizban pan masala elachi plus
al-fateh,dry_fruits_&_dates---fateh,MAIZBAN CLASSIC SWEET SAUNF 200 GM,Rs.425,Dry Fruits & Nuts,https://alfatah.pk/products/maizban-classic-sweet-saunf-250-gm,,g,200.0,maizban classic sweet saunf
al-fateh,dry_fruits_&_dates---fateh,LIFE STYLE PUMPKIN SEEDS 250 GM,"Rs.1,795",Dry Fruits & Nuts,https://alfatah.pk/products/life-style-pumpkin-seeds-250-gm,,g,250.0,life style pumpkin seeds
al-fateh,dry_fruits_&_dates---fateh,RASILY SUPARI 48 PCS 72 GM,Rs.240,Dry Fruits & Nuts,https://alfatah.pk/products/rasily-supari-48-pcs-72-gm,,pieces,48.0,rasily supari
al-fateh,dry_fruits_&_dates---fateh,LAREENO CHESTNUTS ORGANIC PEELED ROASTED 100 GM,"Rs.1,495",Dry Fruits & Nuts,https://alfatah.pk/products/lareeno-chestnuts-organic-peeled-roasted-100-gm,,g,100.0,lareeno chestnuts organic peeled roasted
al-fateh,dry_fruits_&_dates---fateh,BLUE DIAMOND TOASTED ALMONDS NATURAL TIN 130 GM,"Rs.2,095",Dry Fruits & Nuts,https://alfatah.pk/products/blue-diamond-toasted-almonds-natural-tin-130-gm,,g,130.0,blue diamond toasted almonds natural tin
al-fateh,dry_fruits_&_dates---fateh,BEST SWEET CHANA 200 GM,Rs.350,Dry Fruits & Nuts,https://alfatah.pk/products/best-sweet-chana-200-gm,,g,200.0,best sweet chana
al-fateh,dry_fruits_&_dates---fateh,LIFE STYLE BASIL SEED 250 GM,Rs.945,Dry Fruits & Nuts,https://alfatah.pk/products/life-style-basil-seed-250-gm,,g,250.0,life style basil seed
al-fateh,dry_fruits_&_dates---fateh,NUTRI ANMOL MIX PAN MASALA JAR 150 GM,Rs.260,Dry Fruits & Nuts,https://alfatah.pk/products/nutri-anmol-mix-pan-masala-jar-150-gm,,g,150.0,nutri anmol mix pan masala jar
al-fateh,dry_fruits_&_dates---fateh,BLUE DIAMOND ALMONDS HONEY ROASTED TIN 130 GM,"Rs.2,095",Dry Fruits & Nuts,https://alfatah.pk/products/blue-diamond-almonds-honey-roasted-tin-130-gm,,g,130.0,blue diamond almonds honey roasted tin
al-fateh,dry_fruits_&_dates---fateh,MARYAM DATES PLAIN 560 GM,"Rs.1,526Rs.1,795",Dry Fruits & Nuts,https://alfatah.pk/products/maryam-dates-plain-560-gm,,g,560.0,maryam dates plain
al-fateh,dry_fruits_&_dates---fateh,BLUE DIAMOND CASHEW NUTS ROASTED SALTED TIN 135 GM,"Rs.2,095",Dry Fruits & Nuts,https://alfatah.pk/products/blue-diamond-cashew-nuts-roasted-salted-tin-135-gm,,g,135.0,blue diamond cashew nuts roasted salted tin
al-fateh,dry_fruits_&_dates---fateh,BLUE DIAMOND ROASTED ALMONDS BARBECUE TIN 130 GM,"Rs.2,095",Dry Fruits & Nuts,https://alfatah.pk/products/blue-diamond-roasted-almonds-barbecue-tin-130-gm,,g,130.0,blue diamond roasted almonds barbecue tin
al-fateh,dry_fruits_&_dates---fateh,BLUE DIAMOND CASHEW NUTS HONEY ROASTED TIN 135 GM,"Rs.2,095",Dry Fruits & Nuts,https://alfatah.pk/products/blue-diamond-cashew-nuts-honey-roasted-tin-135-gm,,g,135.0,blue diamond cashew nuts honey roasted tin
al-fateh,dry_fruits_&_dates---fateh,BEST PEANUT SWEET 200 GM,Rs.320,Dry Fruits & Nuts,https://alfatah.pk/products/best-peanut-sweet-200-gm,,g,200.0,best peanut sweet
al-fateh,dry_fruits_&_dates---fateh,NUTRI KASMIRI PAN MASALA -POUCH PACK 70 GM,Rs.145,Dry Fruits & Nuts,https://alfatah.pk/products/nutri-kasmiri-pan-masala-pouch-pack-70-gm,,g,70.0,nutri kasmiri pan masala -pouch pack
al-fateh,dry_fruits_&_dates---fateh,NIKKIS MAROONDA 250GM,Rs.495,Dry Fruits & Nuts,https://alfatah.pk/products/nikkis-maroonda-250gm,,g,250.0,nikkis maroonda
al-fateh,dry_fruits_&_dates---fateh,RASIN SUNDER KHANI QANDHARI 1 KG BASIC,"Rs.2,100",Dry Fruits & Nuts,https://alfatah.pk/products/rasin-sunder-khani-qandhari-1-kg-basic,,kg,1.0,rasin sunder khani qandhari basic
al-fateh,dry_fruits_&_dates---fateh,AROMA MINI NUTS BAR,Rs.399,Dry Fruits & Nuts,https://alfatah.pk/products/aroma-mini-nuts-bar,,kg,1.0,aroma mini nuts bar
al-fateh,dry_fruits_&_dates---fateh,BEST FRIED PEANUT BRBQ 200 GM,Rs.385,Dry Fruits & Nuts,https://alfatah.pk/products/best-fried-peanut-brbq-200-gm,,g,200.0,best fried peanut brbq
al-fateh,dry_fruits_&_dates---fateh,MARYAM DATES ALMOND 560 GM,"Rs.1,951Rs.2,295",Dry Fruits & Nuts,https://alfatah.pk/products/maryam-dates-almond-560-gm,,g,560.0,maryam dates almond
al-fateh,dry_fruits_&_dates---fateh,QUILL SUN FLOWER SEEDS 150GM,Rs.890,Dry Fruits & Nuts,https://alfatah.pk/products/quill-sun-flower-seeds-150gm-1,,g,150.0,quill sun flower seeds
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB PEANUT WITH SHELL 400 GM PC,Rs.640,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-peanut-with-shell-400-gm-pc,,g,400.0,al-naseeb peanut with shell pc
al-fateh,dry_fruits_&_dates---fateh,FF N&M GREEN ELAICHI 60 GM,"Rs.1,080",Dry Fruits & Nuts,https://alfatah.pk/products/ff-n-m-green-elaichi-50-gm,,g,60.0,ff n&m green elaichi
al-fateh,dry_fruits_&_dates---fateh,FF N&M CASHEW MASALA 250 GM,"Rs.1,650",Dry Fruits & Nuts,https://alfatah.pk/products/ff-n-m-cashew-masala-250-gm,,g,250.0,ff n&m cashew masala
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM DRY APRICOT WITH SEED,Rs.456,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-200-gm-dry-apricot-with-seed,,g,200.0,al-naseeb dry apricot with seed
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM ALMOND GOLDEN W/O SHELL,Rs.408,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-100-gm-almond-golden-w-o-shell,,g,100.0,al-naseeb almond golden w/o shell
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 400 GM CASHEWNUTS ROASTED,"Rs.2,160",Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-400-gm-cashewnuts-roasted,,g,400.0,al-naseeb cashewnuts roasted
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM RAISIN BLACK,Rs.432,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-200-gm-raisin-black,,g,200.0,al-naseeb raisin black
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM PISTACHIO EXCELIENCE ROASTED,"Rs.1,100",Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-200-gm-pistachio-excelience-roasted,,g,200.0,al-naseeb pistachio excelience roasted
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM MIX DRY FRUIT SPECIAL,"Rs.468 - Rs.1,872",Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-200-gm-mix-dry-fruit-special,,g,100.0,al-naseeb mix dry fruit special
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM PUMPKIN SEED SALTED LONG,Rs.356,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-200-gm-pumpkin-seed-salted-long,,g,200.0,al-naseeb pumpkin seed salted long
al-fateh,dry_fruits_&_dates---fateh,SUNFLOWER SEEDS ROASTED200 GM PC,Rs.176,Dry Fruits & Nuts,https://alfatah.pk/products/sunflower-seeds-roasted200-gm-pc,,g,200.0,sunflower seeds roasted pc
al-fateh,dry_fruits_&_dates---fateh,AL NASEEB SUN FLOWER SEED PLAIN 200 GM,Rs.176,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-sun-flower-seed-plain-200-gm,,g,200.0,al naseeb sun flower seed plain
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM DRY DATES BLACK,Rs.190,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-200-gm-dry-dates-black,,g,200.0,al-naseeb dry dates black
al-fateh,dry_fruits_&_dates---fateh,AL NASEEB CHAR MAGAZ 100GM PC,Rs.298,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-char-magaz-100gm-pc,,g,100.0,al naseeb char magaz pc
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM COCONUT CHOPED,Rs.198,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-100-gm-coconut-choped,,g,100.0,al-naseeb coconut choped
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM SLICE COCONUT,Rs.236,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-100-gm-slice-coconut,,g,100.0,al-naseeb slice coconut
al-fateh,dry_fruits_&_dates---fateh,AL NASEEB KHASHKHAS 200GM PC,Rs.296,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-khashkhas-200gm-pc,,g,200.0,al naseeb khashkhas pc
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM RAISIN GREEN ROUND,Rs.432,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-200-gm-raisin-green-round,,g,200.0,al-naseeb raisin green round
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB ZARISHK 100 GM,Rs.408,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-zarishk-100-gm,,g,100.0,al-naseeb zarishk
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM ALMOND SLICE,Rs.360,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-100-gm-almond-slice,,g,100.0,al-naseeb almond slice
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM MUNAKKA GOLDEN (RAISINS),Rs.436,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-200-gm-munakka-golden-raisins,,g,200.0,al-naseeb munakka golden raisins
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM CASHEW NUT PLAN SLECTED,Rs.540,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-100-gm-cashew-nut-plan-slected,,g,100.0,al-naseeb cashew nut plan slected
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM CASHEWNUTS ROASTED,Rs.540,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-100-gm-cashewnuts-roasted,,g,100.0,al-naseeb cashewnuts roasted
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 400 GM RAISIN GREEN ROUND,Rs.864,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-400-gm-raisin-green-round,,g,400.0,al-naseeb raisin green round
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM PISTACHIO W/O SHELL,Rs.960,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-100-gm-pistachio-w-o-shell,,g,100.0,al-naseeb pistachio w/o shell
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB WHOLE WALLNUT 400GM,Rs.792,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-whole-wallnut-400gm,,g,400.0,al-naseeb whole wallnut
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM WALNUTS PREMIUM W/O SHELL,Rs.428,Dry Fruits & Nuts,https://alfatah.pk/products/al-naseeb-100-gm-walnuts-premium-w-o-shell,,g,100.0,al-naseeb walnuts premium w/o shell
al-fateh,dry_fruits_&_dates---fateh,GRANS SUJI PANJEERI 250 GM,Rs.750,Dry Fruits & Nuts,https://alfatah.pk/products/grans-northese-suji-panjeeri-500gm,,g,250.0,grans suji panjeeri
al-fateh,teas---fateh,TAPAL DANEDAR TEA ECONOMY POUCH 350 GM,Rs.720,Beverages,https://alfatah.pk/products/tapal-danedar-tea-economy-pouch-385-gm,,g,350.0,tapal danedar tea economy pouch
al-fateh,teas---fateh,TAPAL DANEDAR TEA PROMO SAVE RS.20 170 GM,Rs.360,Beverages,https://alfatah.pk/products/tapal-danedar-tea-promo-save-rs-20-170-gm,,g,170.0,tapal danedar tea promo save rs.20
al-fateh,teas---fateh,TAPAL DANEDAR 100 TEA BAGS 200 GM,Rs.920,Beverages,https://alfatah.pk/products/tapal-danedar-100-tea-bags-200-gm,,g,200.0,tapal danedar 100 tea bags
al-fateh,teas---fateh,LIPTON YELLOW LABEL TEA BLK 170 GM,Rs.399,Beverages,https://alfatah.pk/products/lipton-yellow-label-blk-tea-170-gm-cp,,g,170.0,lipton yellow label tea blk
al-fateh,teas---fateh,LIPTON YELLOW LABEL BLK TEA 430 GM CP,"Rs.1,000Rs.1,045",Beverages,https://alfatah.pk/products/lipton-yellow-label-blk-tea-430-gm-cp,,g,430.0,lipton yellow label blk tea cp
al-fateh,teas---fateh,TAPAL DANEDAR 80 ROUND TEA BAGS 200 GM,Rs.995,Beverages,https://alfatah.pk/products/tapal-danedar-80-round-tea-bags-200-gm,,g,200.0,tapal danedar 80 round tea bags
al-fateh,teas---fateh,LIPTON TEA YELLOW LABEL 100 BAGS 200 GM,"Rs.1,145",Beverages,https://alfatah.pk/products/lipton-tea-yellow-label-100-bags-200-gm,,g,200.0,lipton tea yellow label 100 bags
al-fateh,teas---fateh,TAPAL TEA DANEDAR SAVE RS.10 85 GM,Rs.180,Beverages,https://alfatah.pk/products/tapal-tea-danedar-save-rs-10-85-gm,,g,85.0,tapal tea danedar save rs.10
al-fateh,teas---fateh,LIPTON YELLOW LABEL BLACK TEA 900 GM,"Rs.2,050Rs.2,195",Beverages,https://alfatah.pk/products/lipton-yellow-label-black-tea-900-gm,,g,900.0,lipton yellow label black tea
al-fateh,teas---fateh,LIPTON YELLOW LABEL DANEDAR TEA 430 GM CP,"Rs.1,000Rs.1,045",Beverages,https://alfatah.pk/products/lipton-yellow-label-danedar-tea-430-gm-cp,,g,430.0,lipton yellow label danedar tea cp
al-fateh,teas---fateh,TAPAL DANEDAR TEA BAGS 25 PCS 50 GM,Rs.240,Beverages,https://alfatah.pk/products/tapal-danedar-teabags-25-pcs-50-gm,,pieces,25.0,tapal danedar tea bags
al-fateh,teas---fateh,TAPAL DANEDAR REGULAR TEA BAG 50S 100 GM,Rs.475,Beverages,https://alfatah.pk/products/tapal-danedar-regular-tea-bag-50s-100-gm,,g,100.0,tapal danedar regular tea bag 50s
al-fateh,teas---fateh,TAPAL DANEDAR ENVELOPED 100 TEA BAGS 200 GM,Rs.920,Beverages,https://alfatah.pk/products/tapal-danedar-enveloped-100-tea-bags-200-gm,,g,200.0,tapal danedar enveloped 100 tea bags
al-fateh,teas---fateh,LIPTON TEA YELLOW LABEL 50 TEA BAGS 100 GM,Rs.575,Beverages,https://alfatah.pk/products/lipton-tea-yellow-label-50-tea-bags-100-gm,,g,100.0,lipton tea yellow label 50 tea bags
al-fateh,teas---fateh,TAPAL DANEDAR TEA JAR 440 GM,"Rs.1,095",Beverages,https://alfatah.pk/products/tapal-danedar-tea-jar-450-grm,,g,440.0,tapal danedar tea jar
al-fateh,teas---fateh,LIPTON YELLOW LABEL DANEDAR TEA 170 GM CP,Rs.399,Beverages,https://alfatah.pk/products/lipton-yellow-label-danedar-tea-170-gm-cp,,g,170.0,lipton yellow label danedar tea cp
al-fateh,teas---fateh,LIPTON YELLOW LABEL DANEDAR STRONG TEA JAR 475 GM,"Rs.1,495",Beverages,https://alfatah.pk/products/lipton-yellow-label-tea-mega-daane-jar-475-gm-pc,,g,475.0,lipton yellow label danedar strong tea jar
al-fateh,teas---fateh,TAPAL TEA TEZDUM POUCH 430 GM,Rs.875,Beverages,https://alfatah.pk/products/tapal-tea-tezdum-pouch-475-gm,,g,430.0,tapal tea tezdum pouch
al-fateh,teas---fateh,TAPAL DANEDAR ELAICHI 80 GM HARD PACKS,Rs.220,Beverages,https://alfatah.pk/products/tapal-danedar-elaichi-95gm-hard-packs,,g,80.0,tapal danedar elaichi hard packs
al-fateh,teas---fateh,TAPAL DANEDAR ELAICHI 170 GM HARD PACKS,Rs.440,Beverages,https://alfatah.pk/products/tapal-danedar-elaichi-190gm-hard-packs,,g,170.0,tapal danedar elaichi hard packs
al-fateh,teas---fateh,LIPTON DANEDAR BLACK TEA 900 GM,"Rs.2,093Rs.2,195",Beverages,https://alfatah.pk/products/lipton-danedar-black-tea-900-gm,,g,900.0,lipton danedar black tea
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS LEMON 30 BAGS 45 GM,Rs.240,Beverages,https://alfatah.pk/products/tapal-green-tea-bags-lemon-30-bags-45-gm,,g,45.0,tapal green tea bags lemon 30 bags
al-fateh,teas---fateh,TAPAL GREEN TEA MOROCCAN MINT 30 BAG 45 GM,Rs.240,Beverages,https://alfatah.pk/products/tapal-green-tea-moroccan-mint-30-bag-45-gm,,g,45.0,tapal green tea moroccan mint 30 bag
al-fateh,teas---fateh,LIPTON TEA YELLOW LABEL 25 BLACK TEA BAGS 50 GM,Rs.295,Beverages,https://alfatah.pk/products/lipton-tea-yellow-label-25-black-tea-bags-50-gm,,g,50.0,lipton tea yellow label 25 black tea bags
al-fateh,teas---fateh,TAPAL FAMILY MIXTURE TEA ECONOMY PACK 430 GM,Rs.895,Beverages,https://alfatah.pk/products/tapal-family-mixture-tea-economy-pack-475-gm,,g,430.0,tapal family mixture tea economy pack
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS SELECTION PACK 32 BAGS 48 GM,Rs.250,Beverages,https://alfatah.pk/products/tapal-green-tea-bags-selection-pack-32-bags-48-gm,,g,48.0,tapal green tea bags selection pack 32 bags
al-fateh,teas---fateh,LIPTON YELLOW LABEL BLK TEA 85 GM -CP,Rs.200,Beverages,https://alfatah.pk/products/lipton-yellow-label-blk-tea-85-gm-cp,,g,85.0,lipton yellow label blk tea -cp
al-fateh,teas---fateh,TAPAL DANEDAR TEA BAGS ENVELOP ELAICHI 50S 100 GM,Rs.560,Beverages,https://alfatah.pk/products/tapal-danedar-tea-bags-envelop-elaichi-50s-100-gm,,g,100.0,tapal danedar tea bags envelop elaichi 50s
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS TROPICAL PEACH 30 BAGS 45 GM,Rs.240,Beverages,https://alfatah.pk/products/tapal-green-tea-bags-tropical-peach-30-bags-45-gm,,g,45.0,tapal green tea bags tropical peach 30 bags
al-fateh,teas---fateh,TAPAL ROUND TEA BAGS 16 PCS 40 GM,Rs.245,Beverages,https://alfatah.pk/products/tapal-round-tea-bags-16-pcs-40-gm,,pieces,16.0,tapal round tea bags
al-fateh,teas---fateh,TAPAL GREEN TEA PURE GREEN 30 BAGS 45 GM BASIC,Rs.240,Beverages,https://alfatah.pk/products/tapal-green-tea-pure-green-30-bags-45-gm-basic,,g,45.0,tapal green tea pure green 30 bags basic
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS ELAICHI 30 BAGS 45 GM,Rs.240,Beverages,https://alfatah.pk/products/tapal-green-tea-bags-elaichi-30-bags-45-gm,,g,45.0,tapal green tea bags elaichi 30 bags
al-fateh,teas---fateh,TAPAL DANEDAR TEA VALUE PACK 430 GM,Rs.895,Beverages,https://alfatah.pk/products/tapal-danedar-tea-value-pack-475-gm-basic,,g,430.0,tapal danedar tea value pack
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS LEMON 90 BAGS 135 GM,Rs.695,Beverages,https://alfatah.pk/products/tapal-green-tea-bags-lemon-90-bags-135-gm,,g,135.0,tapal green tea bags lemon 90 bags
al-fateh,teas---fateh,TAPAL FAMILY MIXTURE TEA 170 GM,Rs.375,Beverages,https://alfatah.pk/products/tapal-family-mixture-tea-190-gm,,g,170.0,tapal family mixture tea
al-fateh,teas---fateh,TAPAL DANEDAR ECONOMY PACK 900 GM,"Rs.1,795",Beverages,https://alfatah.pk/products/tapal-danedar-economy-pack-950-gm,,g,900.0,tapal danedar economy pack
al-fateh,teas---fateh,TAPAL TEA TEZ DUM ECONOMY PACK 900 GM,"Rs.1,775",Beverages,https://alfatah.pk/products/tapal-tea-tez-dum-economy-pack-950-gm,,g,900.0,tapal tea tez dum economy pack
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS GINGER HONEY 30PCS 45 GM,Rs.240,Beverages,https://alfatah.pk/products/tapal-green-tea-bags-ginger-honey-30pcs-45-gm,,pieces,30.0,tapal green tea bags ginger honey
al-fateh,teas---fateh,TAPAL TEZDUM PACK 170 GM,Rs.375,Beverages,https://alfatah.pk/products/tapal-tezdum-pack-190-gm,,g,170.0,tapal tezdum pack
al-fateh,teas---fateh,TAPAL TEA FAMILY MIXTURE POUCH 900 GM,"Rs.1,795",Beverages,https://alfatah.pk/products/tapal-tea-family-mixture-pouch-950-gm,,g,900.0,tapal tea family mixture pouch
al-fateh,teas---fateh,TAPAL JASMINE GREEN TEA JAR 100 GM,Rs.285,Beverages,https://alfatah.pk/products/tapal-jasmine-green-tea-jar-100-gm,,g,100.0,tapal jasmine green tea jar
al-fateh,teas---fateh,TAPAL DANEDAR JAR 200 GM,Rs.450,Beverages,https://alfatah.pk/products/tapal-danedar-jar-200-gm,,g,200.0,tapal danedar jar
al-fateh,teas---fateh,TAPAL DANEDAR ENVELOPED 50 TEA BAGS 100 GM,Rs.510,Beverages,https://alfatah.pk/products/tapal-danedar-enveloped-50-tea-bags-100-gm,,g,100.0,tapal danedar enveloped 50 tea bags
al-fateh,teas---fateh,AHMAD TEA BAGS ENGLISH BREAKFAST 25PCS 50 GM,Rs.445,Beverages,https://alfatah.pk/products/ahmad-tea-at590e-tagged-teabags-english-breakfast-25-2-gm,,pieces,25.0,ahmad tea bags english breakfast
al-fateh,teas---fateh,AHMAD TEA BAGS SLEEP CAMOMILE HONEY & LAVENDER 20S 30 GM,Rs.745,Beverages,https://alfatah.pk/products/ahmad-tea-bags-sleep-camomile-honey-lavender-20s-30-gm,,g,30.0,ahmad tea bags sleep camomile honey & lavender 20s
al-fateh,teas---fateh,TAPAL GREEN TEA JASMIN 30 BAGS 45 GM,Rs.240,Beverages,https://alfatah.pk/products/tapal-green-tea-jasmin-30-bags-45-gm,,g,45.0,tapal green tea jasmin 30 bags
al-fateh,teas---fateh,AHMAD TEA BAGS EARL GREY TEA 25PCS 50 GM,Rs.445,Beverages,https://alfatah.pk/products/ahmad-tea-bags-earl-grey-tea-25pcs-50-gm,,pieces,25.0,ahmad tea bags earl grey tea
al-fateh,teas---fateh,LEMON GRASS TEA FAT FREE 200 GM,Rs.210,Beverages,https://alfatah.pk/products/lemon-grass-tea-fat-free-200-gm,,g,200.0,lemon grass tea fat free
al-fateh,teas---fateh,AHMAD TEA BAGS SLIM LEMON MATE & MATCHA GREEN TEA 20S 30 GM,Rs.745,Beverages,https://alfatah.pk/products/ahmad-tea-bags-slim-lemon-mate-matcha-green-tea-20s-30-gm,,g,30.0,ahmad tea bags slim lemon mate & matcha green tea 20s
al-fateh,teas---fateh,TAPAL DANEDAR MASALA TEA 3 IN 1 20 GM,Rs.100,Beverages,https://alfatah.pk/products/tapal-danedar-masala-tea-3-in-1-20-gm,,g,20.0,tapal danedar masala tea 3 in 1
al-fateh,teas---fateh,VITAL EASTERN TEA POUCH 430 GM PACK,Rs.825,Beverages,https://alfatah.pk/products/vital-eastern-tea-pouch-475-gm-pack,,g,430.0,vital eastern tea pouch pack
al-fateh,teas---fateh,TAPAL GREEN TEA STRAWBERRY BLISS 30 BAGS 45 GM,Rs.240,Beverages,https://alfatah.pk/products/tapal-green-tea-strawberry-bliss-30-bags-45-gm,,g,45.0,tapal green tea strawberry bliss 30 bags
al-fateh,teas---fateh,VITAL EASTERN TEA POUCH 900 GM ECONOMY PACK,"Rs.1,645",Beverages,https://alfatah.pk/products/vital-eastern-tea-pouch-950-gm-economy-pack,,g,900.0,vital eastern tea pouch economy pack
