store,category,name,product-link,image_url,cleaned_category,cleaned_name,cleaned_quantity,cleaned_unit,cleaned_price,price_per_unit,predicted_price_elastic_net,predicted_price_linear_regression,predicted_price_random_forest
al-fateh,baby_food---fateh,NESTLE NIDO GROWING FORMULA 1+ 150GM,https://alfatah.pk/products/nestle-nido-growing-formula-1-150gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_6_bd041b3e-b9ec-4326-be64-c56b905c841d.png?v=1749722405,Baby Food,nestle nido growing formula 1+,150.0,g,445.0,2.966666666666667,448.33545024754926,446.78575067003044,478.4118381063412
al-fateh,baby_food---fateh,ENFAGROW MILK POWDER VANILLA A+ STAGE 3 TIN 760 GM,https://alfatah.pk/products/enfagrow-milk-powder-vanilla-a-stage-3-tin-800-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113801.png?v=1703093718,Baby Food,enfagrow milk powder vanilla a+ stage 3 tin,760.0,g,7495.0,9.861842105263158,7586.306210528159,7625.023598614495,7573.473190106889
al-fateh,baby_food---fateh,COW & GATE MILK POWDER STAGE 1 SOFT BOX 400GM,https://alfatah.pk/products/cow-gate-milk-powder-stage-1-soft-box-400gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2024-12-04T150725.375.png?v=1733306856,Baby Food,cow & gate milk powder stage 1 soft box,400.0,g,2095.0,5.2375,2052.253622125683,2053.3512409838418,2164.9500934906005
al-fateh,baby_food---fateh,MORINAGA BF GROW GROWING-UP FORMULA VANILLA STAGE 3 600 GM,https://alfatah.pk/products/morinaga-bf-grow-growing-up-formula-vanilla-stage-3-600-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000283890.jpg?v=1744892392,Baby Food,morinaga bf grow growing-up formula vanilla stage 3,600.0,g,2345.0,3.908333333333333,2302.7340837122897,2300.3719788288686,2365.704447376951
al-fateh,baby_food---fateh,ENSURE NUTRI SUPPLEMENT POWDER VANILLA TIN 850 GM,https://alfatah.pk/products/ensure-milk-powder-vanilla-flavoured-tin-850-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113812.jpg?v=1738301035,Baby Food,ensure nutri supplement powder vanilla tin,850.0,g,5995.0,7.052941176470588,5915.176094251872,5932.3950802381405,6134.175697942964
al-fateh,baby_food---fateh,NESTLE NAN 1 MILK POWDER OPTIPRO TIN 900 GM,https://alfatah.pk/products/nestle-nan-1-milk-powder-optipro-tin-900-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_20_069b0797-718d-4cd9-b3fc-7df9e1c37d57.png?v=1750768016,Baby Food,nestle nan 1 milk powder optipro tin,900.0,g,5995.0,6.661111111111111,5896.832537140377,5911.981448795919,5959.349400846313
al-fateh,baby_food---fateh,MEIJI FM-T INFANT FORMULA FROM BIRTH BOX 1 200 GM,https://alfatah.pk/products/meiji-fm-t-infant-formula-from-birth-1-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4902705097896_29ab3e34-bf4a-4614-8ca5-8d9dbead8f2a.jpg?v=1727690444,Baby Food,meiji fm-t infant formula from birth box 1,200.0,g,1095.0,5.475,1077.3271172763154,1077.7607972925953,1087.5365444276506
al-fateh,baby_food---fateh,ENFAMIL MILK POWDER A+ STAGE 2 TIN 760 GM,https://alfatah.pk/products/enfamil-milk-powder-a-stage-2-tin-800-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113807_84459f58-8c36-4407-9234-b1662cd8d17e.jpg?v=1744891139,Baby Food,enfamil milk powder a+ stage 2 tin,760.0,g,7695.0,10.125,7808.197802349394,7849.460890500236,7899.623291073792
al-fateh,baby_food---fateh,ENSURE NUTRI SUPPLEMENT POWDER CHOCOLATE TIN 400 GM,https://alfatah.pk/products/ensure-milk-powder-chocolate-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113821.jpg?v=1743759480,Baby Food,ensure nutri supplement powder chocolate tin,400.0,g,3045.0,7.6125,3027.0576562656747,3036.0374618514684,3071.9877452351298
al-fateh,baby_food---fateh,SEARLE PREP-UP WHEAT MILK AND FRUIT 6MONTHS 175GM,https://alfatah.pk/products/searle-prep-up-wheat-milk-and-fruit-6months-175gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000332650.jpg?v=1743760883,Baby Food,searle prep-up wheat milk and fruit 6months,175.0,g,445.0,2.5428571428571427,455.93949392667065,454.01845495732664,443.1733125415219
al-fateh,baby_food---fateh,NESTLE LACTOGEN 2 MILK POWDER COMFORTIS PULS 400 GM,https://alfatah.pk/products/nestle-lactogen-2-milk-powder-gentle-plus-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-06-11T113005.052.png?v=1749623412,Baby Food,nestle lactogen 2 milk powder comfortis puls,400.0,g,1395.0,3.4875,1380.160711962237,1377.480705303058,1405.4681154522375
al-fateh,baby_food---fateh,DEVA BABY FOOD PEACH & MANGO 7+MONTHS 200 GM,https://alfatah.pk/products/deva-baby-food-peach-mango-7months-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_8_f93d18d1-a36e-45a9-81cb-027a604815be.png?v=1750501115,Baby Food,deva baby food peach & mango 7+months,200.0,g,595.0,2.975,598.2272219525718,596.2722397165511,598.8924886119021
al-fateh,baby_food---fateh,NESTLE LACTOGEN 2 MILK POWDER 200 GM BASIC,https://alfatah.pk/products/nestle-lactogen-2-milk-powder-200-gm-basic,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-06-11T112935.499.png?v=1749623387,Baby Food,nestle lactogen 2 milk powder basic,200.0,g,715.0,3.575,708.7552896661057,707.1881458548839,722.2750425923051
al-fateh,baby_food---fateh,APTAMIL ADVANCE 1 MILK 400 GM SOFT PACK,https://alfatah.pk/products/aptamil-advance-1-milk-400-gm-soft-pack,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5900852065316_1_77a56ed6-9a20-4f22-929d-c0c2334783a1.jpg?v=1720559642,Baby Food,aptamil advance 1 milk soft pack,400.0,g,2995.0,7.4875,2974.216403709176,2982.7113821425824,3189.7587020834953
al-fateh,baby_food---fateh,COW & GATE MILK POWDER STAGE 4 SOFT BOX 400GM,https://alfatah.pk/products/cow-gate-milk-powder-stage-4-soft-box-400gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8990057985684.jpg?v=1690211341,Baby Food,cow & gate milk powder stage 4 soft box,400.0,g,1795.0,4.4875,1758.743684881836,1757.9886942489666,1819.1347190091249
al-fateh,baby_food---fateh,KENDAMIL MILK FIRST INFANT 1 YEAR 800 GM,https://alfatah.pk/products/kendamil-milk-first-infant-1-year-800-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5056000505910_a7687a5e-780c-462a-ab2b-7626aecbdabe.jpg?v=1742902352,Baby Food,kendamil milk first infant 1 year,800.0,g,8195.0,10.24375,8323.415848563314,8368.326262447932,8204.373168376133
al-fateh,baby_food---fateh,APTAMIL ADVANCE MILK POWER STAGE 1 TIN 900 GM,https://alfatah.pk/products/aptamil-advance-milk-power-stage-1-tin-900-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_cffd0b54-b850-4cef-9a06-502e539f448a.png?v=1751088624,Baby Food,aptamil advance milk power stage 1 tin,900.0,g,6995.0,7.772222222222222,6941.517393451699,6966.443515146712,6959.425275143194
al-fateh,baby_food---fateh,NESTLE NAN AR MILK POWDER TIN 380 GM,https://alfatah.pk/products/nestle-nan-ar-milk-powder-tin-380-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/7613036191883_1_26a1574a-c4a5-4572-b92b-510e49f5f651.jpg?v=1709707800,Baby Food,nestle nan ar milk powder tin,380.0,g,1945.0,5.118421052631579,1905.321136075382,1906.0052997451555,1827.1447715521895
al-fateh,baby_food---fateh,SIMILAC GOLD MILK POWDER 3 400 GM,https://alfatah.pk/products/similac-gold-milk-powder-3-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5099864017861_81be86ed-0b82-4064-ab52-cc2ccddda310.jpg?v=1727690465,Baby Food,similac gold milk powder 3,400.0,g,2945.0,7.3625,2921.533778576974,2929.5512745287783,2964.4333347142224
al-fateh,baby_food---fateh,PREP UP GOLD WHEAT MILK BANANA & DATES 175 GM,https://alfatah.pk/products/prep-up-gold-wheat-milk-banana-dates-175-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/7412402068206_be1af15f-b689-4a02-b367-818e78e5c80b.jpg?v=1750336253,Baby Food,prep up gold wheat milk banana & dates,175.0,g,545.0,3.1142857142857143,546.0865961870676,544.3996366073842,547.1065394069429
al-fateh,baby_food---fateh,DEVA BABY FOOD PEAR & APPLE 6+ MONTH ORGANIC 190 GM,https://alfatah.pk/products/deva-baby-food-pear-apple-6-month-organic-190-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-04-17T155240.642.png?v=1690212265,Baby Food,deva baby food pear & apple 6+ month organic,190.0,g,595.0,3.1315789473684212,595.6033199620101,593.8115575002067,593.5455380673127
al-fateh,baby_food---fateh,NESTLE NANGROW 3 MILK POWDER OPTIPRO TIN 900 GM,https://alfatah.pk/products/nestle-nangrow-3-milk-powder-optipro-tin-900-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000130906_362888bb-d5c3-48c1-81ba-6dcd167900c9.jpg?v=1748066578,Baby Food,nestle nangrow 3 milk powder optipro tin,900.0,g,5995.0,6.661111111111111,5896.832537140377,5911.981448795919,5959.349400846313
al-fateh,baby_food---fateh,MORINAGA BF-2 FOLLOW UP FORMULA TIN 400 GM,https://alfatah.pk/products/morinaga-bf-2-follow-up-formula-tin-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_52_5ab41f96-5b10-4157-8258-79cec629f049.png?v=1744177070,Baby Food,morinaga bf-2 follow up formula tin,400.0,g,2595.0,6.4875,2557.3620064745387,2562.248745149962,2615.005951699192
al-fateh,baby_food---fateh,MORINAGA BF GROW GROWING-UP FORMULA VANILLA STAGE 3 300 GM,https://alfatah.pk/products/morinaga-bf-grow-growing-up-formula-vanilla-stage-3-300-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_10_66e80223-0584-40bb-956c-833f76941d3e.png?v=1737461685,Baby Food,morinaga bf grow growing-up formula vanilla stage 3,300.0,g,1195.0,3.9833333333333334,1175.9814680001584,1174.4221697138628,1184.7104441860124
al-fateh,baby_food---fateh,PEDIASURE NUTRI SUPPLEMENT POWDER FOR KIDS VANILLA TIN 1.6 K,https://alfatah.pk/products/pediasure-milk-powder-triple-sure-vanilla-1-6kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000385823.jpg?v=1733484162,Baby Food,pediasure nutri supplement powder for kids vanilla tin,1600.0,g,11900.0,7.4375,11754.585851749383,11797.40007192762,9887.424232186184
al-fateh,baby_food---fateh,MILNA CEREAL BABY RUSK MIXED FRUITS 6 MONTH 130 GM,https://alfatah.pk/products/milna-cereal-baby-rusk-mixed-fruits-6-month-130-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000481580_4622ee3f-8225-4a1a-b2e2-e247e5fa8f38.jpg?v=1754739203,Baby Food,milna cereal baby rusk mixed fruits 6 month,130.0,g,595.0,4.576923076923077,586.7413601040556,586.167295646948,599.4548425637822
al-fateh,baby_food---fateh,ENFAMIL MILK POWDER A+ STAGE 1 TIN 760 GM,https://alfatah.pk/products/enfamil-milk-powder-a-stage-1-tin-800-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_9_ecfce24f-5706-4d56-962f-5992c1ae8791.png?v=1749716221,Baby Food,enfamil milk powder a+ stage 1 tin,760.0,g,7695.0,10.125,7808.197802349394,7849.460890500236,7899.623291073792
al-fateh,baby_food---fateh,MORINAGA BF-3 GROWING UP FORMULA VANILLA TIN 400 GM,https://alfatah.pk/products/morinaga-bf-3-growing-up-formula-vanilla-tin-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_19_11ae2404-d477-4984-bb1f-00c4d3233e87.png?v=1750767937,Baby Food,morinaga bf-3 growing up formula vanilla tin,400.0,g,2595.0,6.4875,2557.3620064745387,2562.248745149962,2615.005951699192
al-fateh,baby_food---fateh,KENDAMIL 3 TODDLER MILK 12-36 MONTHS 800 GM,https://alfatah.pk/products/kendamil-3-toddler-milk-12-36-months-900gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_18_a2496906-ab6f-47b0-b52c-fb392425eefb.png?v=1750767763,Baby Food,kendamil 3 toddler milk 12-36 months,800.0,g,8195.0,10.24375,8323.415848563314,8368.326262447932,8204.373168376133
al-fateh,baby_food---fateh,DEVA BABY FOOD KIWI BANANA & APPLE 6+ MONTH ORGANIC 190 GM,https://alfatah.pk/products/deva-baby-food-kiwi-banana-apple-6-month-organic-190-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-04-17T155441.154.png?v=1690212258,Baby Food,deva baby food kiwi banana & apple 6+ month organic,190.0,g,595.0,3.1315789473684212,595.6033199620101,593.8115575002067,593.5455380673127
al-fateh,baby_food---fateh,NESTLE NIDO FORTI GROW MILK POWDER 200 GM,https://alfatah.pk/products/nestle-nido-forti-grow-milk-powder-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-06-11T100710.130.png?v=1749618447,Baby Food,nestle nido forti grow milk powder,200.0,g,595.0,2.975,598.2272219525718,596.2722397165511,598.8924886119021
al-fateh,baby_food---fateh,NESTLE NAN 1 MILK POWDER OPTIPRO TIN 400 GM,https://alfatah.pk/products/nestle-nan-1-milk-powder-optipro-tin-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_17_5b0e8618-c443-4d2f-a564-f5fae675065d.png?v=1747822741,Baby Food,nestle nan 1 milk powder optipro tin,400.0,g,2845.0,7.1125,2816.6519992744984,2823.736839935395,2848.91265059266
al-fateh,baby_food---fateh,NESTLE CERELAC MULTIGRAIN POMEGRANATE CHERRIES & APPLE 350 G,https://alfatah.pk/products/nestle-cerelac-multigrain-pomegranate-cherries-8-months-35,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_d1f5dffb-5857-409a-bf06-5600622e53b3.png?v=1749722342,Baby Food,nestle cerelac multigrain pomegranate cherries & apple,350.0,g,1195.0,3.414285714285714,1184.6112280615532,1182.0699550969634,1151.3841774855532
al-fateh,baby_food---fateh,COW AND GATE MILK ALMIRON LACTOSE FREE TIN 400 GM,https://alfatah.pk/products/cow-and-gate-milk-almiron-lactose-free-tin-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_8_7e9cab1e-364f-4ded-a8bb-930aa3891041.png?v=1749716136,Baby Food,cow and gate milk almiron lactose free tin,400.0,g,2595.0,6.4875,2557.3620064745387,2562.248745149962,2615.005951699192
al-fateh,baby_food---fateh,NESTLE MILK POWDER BUNYAD POUCH 600 GM,https://alfatah.pk/products/nestle-milk-powder-bunyad-pouch-600-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Bunyad-Pack-Shot-Front-_600g.png?v=1749560687,Baby Food,nestle milk powder bunyad pouch,600.0,g,1195.0,1.9916666666666667,1268.1665567221762,1262.1525575319936,1376.5510872020718
al-fateh,baby_food---fateh,NESTLE NIDO MILK POWDER SCHOOL AGE GROWTH POUCH 390 GM,https://alfatah.pk/products/nestle-nido-milk-powder-school-age-growth-pouch-390-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-06-11T100917.036.png?v=1749618575,Baby Food,nestle nido milk powder school age growth pouch,390.0,g,1145.0,2.9358974358974357,1149.0440061544941,1145.6633656875758,1183.6067384867192
al-fateh,baby_food---fateh,KENDAMIL ORGANIC STAGE 1 800GM,https://alfatah.pk/products/kendamil-organic-stage-1-800gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5056000506290_33a2c1fd-33a5-4532-a444-5b027a8f8522.jpg?v=1753101575,Baby Food,kendamil organic stage 1,800.0,g,10300.0,12.875,10722.026693830807,10796.942199127538,10206.239138308929
al-fateh,baby_food---fateh,NESTLE NAN 2 MILK POWDER OPTIPRO TIN 900 GM,https://alfatah.pk/products/nestle-nan-2-milk-powder-optipro-tin-900-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000130905_c715b923-8bc6-49e9-a5b6-85aa0d60b339.jpg?v=1748066560,Baby Food,nestle nan 2 milk powder optipro tin,900.0,g,5995.0,6.661111111111111,5896.832537140377,5911.981448795919,5959.349400846313
al-fateh,baby_food---fateh,MILNA CEREAL BABY RUSH BANANA 6 MONTH 130 GM,https://alfatah.pk/products/milna-cereal-baby-rush-banana-6-month-130-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000481581_34b7b5d0-6c17-413a-a0df-bbac4429e67c.jpg?v=1754739203,Baby Food,milna cereal baby rush banana 6 month,130.0,g,595.0,4.576923076923077,586.7413601040556,586.167295646948,599.4548425637822
al-fateh,baby_food---fateh,APTAMIL COMFORT SOFT PACK 400 GM,https://alfatah.pk/products/aptamil-comfort-soft-pack-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5900852068355_4b1ddd8d-8852-4d53-a5f6-c5f0ca214d4a.jpg?v=1756466631,Baby Food,aptamil comfort soft pack,400.0,g,3995.0,9.9875,4058.989266468884,4078.495369380995,3949.1550643499163
al-fateh,baby_food---fateh,DEVA BABY FOOD KIWI PEACH & BANANA 7+MONTHS 200 GM,https://alfatah.pk/products/deva-baby-food-kiwi-peach-banana-7-months-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-04-17T155320.903.png?v=1690212258,Baby Food,deva baby food kiwi peach & banana 7+months,200.0,g,595.0,2.975,598.2272219525718,596.2722397165511,598.8924886119021
al-fateh,baby_food---fateh,MORINAGA BF 1 SP 900 GM,https://alfatah.pk/products/morinaga-bf-1-sp-900-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/0726529872491_4f3d030d-fb27-483f-9f16-77ddcb5005c7.jpg?v=1761294288,Baby Food,morinaga bf 1 sp,900.0,g,3600.0,4.0,3527.0957822105474,3524.823289536367,3473.343365317103
al-fateh,baby_food---fateh,KENDAMIL CLASSIC 2 FOLLOW ON MILK 6 TO 12 MONTHS 800 GM,https://alfatah.pk/products/kendamil-classic-2-follow-on-milk-6-to-12-months-800-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_4_5916b2c8-40eb-4fa6-bc23-4d5a16e1254f.png?v=1749807828,Baby Food,kendamil classic 2 follow on milk 6 to 12 months,800.0,g,8195.0,10.24375,8323.415848563314,8368.326262447932,8204.373168376133
al-fateh,baby_food---fateh,MEIJI KIDS PLUS VANILLA 4 BOX 600GM,https://alfatah.pk/products/meiji-kids-plus-vanilla-4-box-600gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4902705031258_2eeb73f4-db24-4b1b-9a89-272322078ba5.jpg?v=1731050245,Baby Food,meiji kids plus vanilla 4 box,600.0,g,2545.0,4.241666666666666,2492.404329863264,2491.0790378394017,2484.0484393805077
al-fateh,baby_food---fateh,ENFAMIL MILK POWDER A+ STAGE 1 TIN 380 GM,https://alfatah.pk/products/enfamil-milk-powder-a-stage-1-tin-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_1_b07addee-ca86-4fa7-96f4-d40cc7e62139.png?v=1750484281,Baby Food,enfamil milk powder a+ stage 1 tin,380.0,g,3895.0,10.25,3968.219615108426,3987.8757729122462,3109.608117627633
al-fateh,baby_food---fateh,ENSURE NUTRI SUPPLEMENT POWDER STRAWBERRY TIN 400 GM,https://alfatah.pk/products/ensure-milk-powder-strawberry-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_10_c6ef8382-3c28-4487-8a6a-f6be09b97714.png?v=1742808226,Baby Food,ensure nutri supplement powder strawberry tin,400.0,g,3045.0,7.6125,3027.0576562656747,3036.0374618514684,3071.9877452351298
al-fateh,baby_food---fateh,KENDAMIL ORGANIC STAGE 2 800GM,https://alfatah.pk/products/kendamil-organic-stage-2-800gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5056000506306_8bc440cd-2806-4143-ab0f-4ee7bd2f9227.jpg?v=1753265736,Baby Food,kendamil organic stage 2,800.0,g,10300.0,12.875,10722.026693830807,10796.942199127538,10206.239138308929
al-fateh,baby_food---fateh,MORINAGA BF2 FOLLOWUP FORMULA FROM 6-12 MONTHS 600 GM,https://alfatah.pk/products/morinaga-bf-2-follow-up-formula-from-6-12-months-600-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/0796554565033_1_80c39f73-9ed4-478c-bd51-1f381c3e3296.jpg?v=1715434896,Baby Food,morinaga bf2 followup formula from 6-12 months,600.0,g,2795.0,4.658333333333333,2732.965081611845,2733.084451666034,2656.202718806898
al-fateh,baby_food---fateh,MILNA CEREAL BABY RUSK ORIGINAL 6 MONTH 130 GM,https://alfatah.pk/products/milna-cereal-baby-rusk-original-6-month-130-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000481579_a9f99033-9762-49b4-a198-1f68cf7aaaf2.jpg?v=1754739203,Baby Food,milna cereal baby rusk original 6 month,130.0,g,595.0,4.576923076923077,586.7413601040556,586.167295646948,599.4548425637822
al-fateh,baby_food---fateh,NESTLE NAN MILK POWDER LACTOSE FREE 400 GM,https://alfatah.pk/products/nestle-nan-milk-powder-lactose-free-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_1_1fca328a-87eb-4c6c-9e66-9278bcae152e.png?v=1752228815,Baby Food,nestle nan milk powder lactose free,400.0,g,2245.0,5.6125,2201.792280058864,2203.9378690650888,2249.884320772448
al-fateh,baby_food---fateh,NESTLE NANGROW 3 MILK POWDER OPTIPRO TIN 400 GM,https://alfatah.pk/products/nestle-nangrow-3-milk-powder-optipro-tin-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_20_7c468471-a733-44ab-8da9-6e01b2147a7f.png?v=1747822890,Baby Food,nestle nangrow 3 milk powder optipro tin,400.0,g,2795.0,6.9875,2764.4567698491396,2771.0865796914577,2827.287237989694
al-fateh,baby_food---fateh,NESTLE LACTOGROW 3 MILK POWDER GENTLE GROW 200 GM,https://alfatah.pk/products/nestle-lactogrow-3-milk-powder-gentle-grow-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-06-11T113457.483.png?v=1749623704,Baby Food,nestle lactogrow 3 milk powder gentle grow,200.0,g,715.0,3.575,708.7552896661057,707.1881458548839,722.2750425923051
al-fateh,baby_food---fateh,NESTLE MILK POWDER NAN HA 1 OPTIPRO TIN 400 GM,https://alfatah.pk/products/nestle-milk-powder-nan-ha-1-optipro-tin-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/download_fa4e61b3-e230-4715-959b-fda1441972ce.jpg?v=1754984775,Baby Food,nestle milk powder nan ha 1 optipro tin,400.0,g,3050.0,7.625,3032.3504349606656,3041.379124628526,3074.095271347272
al-fateh,baby_food---fateh,NESTLE CERELAC MULTIGRAIN POMEGRANATE CHERRIES APPLES 175 GM,https://alfatah.pk/products/nestle-cerelac-multigrain-pomegranate-cherries-apples-175-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_3_e9b42560-f8ab-452e-9606-182e5e695a2c.png?v=1749628918,Baby Food,nestle cerelac multigrain pomegranate cherries apples,175.0,g,610.0,3.4857142857142858,606.0938221841694,604.6154141346091,609.5882123681207
al-fateh,baby_food---fateh,MORINAGA BF 1 SP 600GM,https://alfatah.pk/products/morinaga-bf-1-sp-600gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/0726529872484_ba630b04-5b5f-4155-8d94-9d368c59561f.jpg?v=1761294286,Baby Food,morinaga bf 1 sp,600.0,g,2400.0,4.0,2354.6388499638674,2352.5510567507827,2425.1947107269752
al-fateh,baby_food---fateh,NESTLE NIDO MILK POWDER SCHOOL AGE GROWTH POUCH 650 GM,https://alfatah.pk/products/nestle-nido-milk-powder-school-age-growth-pouch-650-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-06-11T101030.266.png?v=1749618672,Baby Food,nestle nido milk powder school age growth pouch,650.0,g,1845.0,2.8384615384615386,1854.5928268144653,1849.3539286246971,1914.7352821673428
al-fateh,baby_food---fateh,KENDAMIL 2 FOLLOW ON MILK 6-12 MONTHS 800 GM,https://alfatah.pk/products/kendamil-2-follow-on-milk-6-12-months-800-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5056000506245_282b7a51-7931-4c56-972e-857aa110d98e.jpg?v=1739187726,Baby Food,kendamil 2 follow on milk 6-12 months,800.0,g,8195.0,10.24375,8323.415848563314,8368.326262447932,8204.373168376133
al-fateh,baby_food---fateh,DEVA BABY FOOD BANANA & APRICOT 7+MONTHS 200 GM,https://alfatah.pk/products/deva-baby-food-banana-apricot-7months-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000298944_b723f8a7-3c21-42d7-a133-ac80ff7d9c17.jpg?v=1744892831,Baby Food,deva baby food banana & apricot 7+months,200.0,g,595.0,2.975,598.2272219525718,596.2722397165511,598.8924886119021
al-fateh,baby_food---fateh,ENFAGROW MILK POWDER VANILLA A+ STAGE 3 TIN 380 GM,https://alfatah.pk/products/enfagrow-milk-powder-vanilla-a-stage-3-tin-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_51_3e2c15ca-d8f8-4b02-9d33-b90ef015633d.png?v=1739444126,Baby Food,enfagrow milk powder vanilla a+ stage 3 tin,380.0,g,3795.0,9.986842105263158,3856.687773015244,3875.1014740028268,3120.770734685583
al-fateh,baby_food---fateh,SIMILAC GOLD MILK POWDER 1 400 GM,https://alfatah.pk/products/similac-gold-milk-powder-1-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5099864017823_a49465fd-d86c-4a58-80f9-74033ca96e88.jpg?v=1727690458,Baby Food,similac gold milk powder 1,400.0,g,2945.0,7.3625,2921.533778576974,2929.5512745287783,2964.4333347142224
al-fateh,baby_food---fateh,MORINAGA BF-2 FOLLOW-UP FORMULA FROM 6-12 MONTHS 300 GM,https://alfatah.pk/products/morinaga-bf-2-follow-up-formula-from-6-12-months-300-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/0796554565026_1.jpg?v=1725357624,Baby Food,morinaga bf-2 follow-up formula from 6-12 months,300.0,g,1415.0,4.716666666666667,1387.556555510047,1387.1496314284122,1232.9198065805658
al-fateh,baby_food---fateh,SMA MILK POWDER PRO STAGE 2 800 GM,https://alfatah.pk/products/sma-milk-powder-pro-stage-2-800-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_16_f9cc8ed8-b754-4dc4-a410-fda0a81ab34e.png?v=1743228921,Baby Food,sma milk powder pro stage 2,800.0,g,6995.0,8.74375,7005.0735088784495,7035.289400573652,6998.957312424767
