store,category,name,price,product_link
al-fateh,Dry Fruits & Dates,AL-NASEEB 100 GM SLICE COCONUT,Rs.236,https://alfatah.pk/products/al-naseeb-100-gm-slice-coconut
al-fateh,Dry Fruits & Dates,AL NASEEB KHASHKHAS 200GM PC,Rs.296,https://alfatah.pk/products/al-naseeb-khashkhas-200gm-pc
al-fateh,Dry Fruits & Dates,AL-NASEEB 200 GM RAISIN GREEN ROUND,Rs.432,https://alfatah.pk/products/al-naseeb-200-gm-raisin-green-round
al-fateh,Dry Fruits & Dates,AL-NASEEB ZARISHK 100 GM,Rs.408,https://alfatah.pk/products/al-naseeb-zarishk-100-gm
al-fateh,Dry Fruits & Dates,AL-NASEEB 100 GM ALMOND SLICE,Rs.360,https://alfatah.pk/products/al-naseeb-100-gm-almond-slice
al-fateh,Dry Fruits & Dates,AL-NASEEB 200 GM MUNAKKA GOLDEN (RAISINS),Rs.436,https://alfatah.pk/products/al-naseeb-200-gm-munakka-golden-raisins
al-fateh,Dry Fruits & Dates,AL-NASEEB 100 GM CASHEW NUT PLAN SLECTED,Rs.540,https://alfatah.pk/products/al-naseeb-100-gm-cashew-nut-plan-slected
al-fateh,Dry Fruits & Dates,AL-NASEEB 100 GM CASHEWNUTS ROASTED,Rs.540,https://alfatah.pk/products/al-naseeb-100-gm-cashewnuts-roasted
al-fateh,Dry Fruits & Dates,AL-NASEEB 400 GM RAISIN GREEN ROUND,Rs.864,https://alfatah.pk/products/al-naseeb-400-gm-raisin-green-round
al-fateh,Dry Fruits & Dates,AL-NASEEB 100 GM PISTACHIO W/O SHELL,Rs.960,https://alfatah.pk/products/al-naseeb-100-gm-pistachio-w-o-shell
al-fateh,Dry Fruits & Dates,AL-NASEEB WHOLE WALLNUT 400GM,Rs.792,https://alfatah.pk/products/al-naseeb-whole-wallnut-400gm
al-fateh,Dry Fruits & Dates,AL-NASEEB 100 GM WALNUTS PREMIUM W/O SHELL,Rs.428,https://alfatah.pk/products/al-naseeb-100-gm-walnuts-premium-w-o-shell
al-fateh,Dry Fruits & Dates,GRANS SUJI PANJEERI 250 GM,Rs.750,https://alfatah.pk/products/grans-northese-suji-panjeeri-500gm
al-fateh,Teas,TAPAL DANEDAR TEA ECONOMY POUCH 350 GM,Rs.720,https://alfatah.pk/products/tapal-danedar-tea-economy-pouch-385-gm
al-fateh,Teas,TAPAL DANEDAR TEA PROMO SAVE RS.20 170 GM,Rs.360,https://alfatah.pk/products/tapal-danedar-tea-promo-save-rs-20-170-gm
al-fateh,Teas,TAPAL DANEDAR 100 TEA BAGS 200 GM,Rs.920,https://alfatah.pk/products/tapal-danedar-100-tea-bags-200-gm
al-fateh,Teas,LIPTON YELLOW LABEL TEA BLK 170 GM,Rs.399,https://alfatah.pk/products/lipton-yellow-label-blk-tea-170-gm-cp
al-fateh,Teas,LIPTON YELLOW LABEL BLK TEA 430 GM CP,"Rs.1,000Rs.1,045",https://alfatah.pk/products/lipton-yellow-label-blk-tea-430-gm-cp
al-fateh,Teas,TAPAL DANEDAR 80 ROUND TEA BAGS 200 GM,Rs.995,https://alfatah.pk/products/tapal-danedar-80-round-tea-bags-200-gm
al-fateh,Teas,LIPTON TEA YELLOW LABEL 100 BAGS 200 GM,"Rs.1,145",https://alfatah.pk/products/lipton-tea-yellow-label-100-bags-200-gm
al-fateh,Teas,TAPAL TEA DANEDAR SAVE RS.10 85 GM,Rs.180,https://alfatah.pk/products/tapal-tea-danedar-save-rs-10-85-gm
al-fateh,Teas,LIPTON YELLOW LABEL BLACK TEA 900 GM,"Rs.2,050Rs.2,195",https://alfatah.pk/products/lipton-yellow-label-black-tea-900-gm
al-fateh,Teas,LIPTON YELLOW LABEL DANEDAR TEA 430 GM CP,"Rs.1,000Rs.1,045",https://alfatah.pk/products/lipton-yellow-label-danedar-tea-430-gm-cp
al-fateh,Teas,TAPAL DANEDAR TEA BAGS 25 PCS 50 GM,Rs.240,https://alfatah.pk/products/tapal-danedar-teabags-25-pcs-50-gm
al-fateh,Teas,TAPAL DANEDAR REGULAR TEA BAG 50S 100 GM,Rs.475,https://alfatah.pk/products/tapal-danedar-regular-tea-bag-50s-100-gm
al-fateh,Teas,TAPAL DANEDAR ENVELOPED 100 TEA BAGS 200 GM,Rs.920,https://alfatah.pk/products/tapal-danedar-enveloped-100-tea-bags-200-gm
al-fateh,Teas,LIPTON TEA YELLOW LABEL 50 TEA BAGS 100 GM,Rs.575,https://alfatah.pk/products/lipton-tea-yellow-label-50-tea-bags-100-gm
al-fateh,Teas,TAPAL DANEDAR TEA JAR 440 GM,"Rs.1,095",https://alfatah.pk/products/tapal-danedar-tea-jar-450-grm
al-fateh,Teas,LIPTON YELLOW LABEL DANEDAR TEA 170 GM CP,Rs.399,https://alfatah.pk/products/lipton-yellow-label-danedar-tea-170-gm-cp
al-fateh,Teas,LIPTON YELLOW LABEL DANEDAR STRONG TEA JAR 475 GM,"Rs.1,495",https://alfatah.pk/products/lipton-yellow-label-tea-mega-daane-jar-475-gm-pc
al-fateh,Teas,TAPAL TEA TEZDUM POUCH 430 GM,Rs.875,https://alfatah.pk/products/tapal-tea-tezdum-pouch-475-gm
al-fateh,Teas,TAPAL DANEDAR ELAICHI 80 GM HARD PACKS,Rs.220,https://alfatah.pk/products/tapal-danedar-elaichi-95gm-hard-packs
al-fateh,Teas,TAPAL DANEDAR ELAICHI 170 GM HARD PACKS,Rs.440,https://alfatah.pk/products/tapal-danedar-elaichi-190gm-hard-packs
al-fateh,Teas,LIPTON DANEDAR BLACK TEA 900 GM,"Rs.2,093Rs.2,195",https://alfatah.pk/products/lipton-danedar-black-tea-900-gm
al-fateh,Teas,TAPAL GREEN TEA BAGS LEMON 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-lemon-30-bags-45-gm
al-fateh,Teas,TAPAL GREEN TEA MOROCCAN MINT 30 BAG 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-moroccan-mint-30-bag-45-gm
al-fateh,Teas,LIPTON TEA YELLOW LABEL 25 BLACK TEA BAGS 50 GM,Rs.295,https://alfatah.pk/products/lipton-tea-yellow-label-25-black-tea-bags-50-gm
al-fateh,Teas,TAPAL FAMILY MIXTURE TEA ECONOMY PACK 430 GM,Rs.895,https://alfatah.pk/products/tapal-family-mixture-tea-economy-pack-475-gm
al-fateh,Teas,TAPAL GREEN TEA BAGS SELECTION PACK 32 BAGS 48 GM,Rs.250,https://alfatah.pk/products/tapal-green-tea-bags-selection-pack-32-bags-48-gm
al-fateh,Teas,LIPTON YELLOW LABEL BLK TEA 85 GM -CP,Rs.200,https://alfatah.pk/products/lipton-yellow-label-blk-tea-85-gm-cp
al-fateh,Teas,LIPTON GREEN TEA ZESTY LEMON HONEY 25BAGS,Rs.295,https://alfatah.pk/products/lipton-green-tea-zesty-lemon-honey-25bags
al-fateh,Teas,TAPAL DANEDAR TEA BAGS ENVELOP ELAICHI 50S 100 GM,Rs.560,https://alfatah.pk/products/tapal-danedar-tea-bags-envelop-elaichi-50s-100-gm
al-fateh,Teas,TAPAL GREEN TEA BAGS TROPICAL PEACH 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-tropical-peach-30-bags-45-gm
al-fateh,Teas,TAPAL ROUND TEA BAGS 16 PCS 40 GM,Rs.245,https://alfatah.pk/products/tapal-round-tea-bags-16-pcs-40-gm
al-fateh,Teas,TAPAL GREEN TEA PURE GREEN 30 BAGS 45 GM BASIC,Rs.240,https://alfatah.pk/products/tapal-green-tea-pure-green-30-bags-45-gm-basic
al-fateh,Teas,TAPAL GREEN TEA BAGS ELAICHI 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-elaichi-30-bags-45-gm
al-fateh,Teas,TAPAL DANEDAR TEA VALUE PACK 430 GM,Rs.895,https://alfatah.pk/products/tapal-danedar-tea-value-pack-475-gm-basic
al-fateh,Teas,LIPTON GREEN TEA LUSCIOUS MIXED BERRIES 25BAGS,Rs.295,https://alfatah.pk/products/lipton-green-tea-luscious-mixed-berries-25bags
al-fateh,Teas,TAPAL GREEN TEA BAGS LEMON 90 BAGS 135 GM,Rs.695,https://alfatah.pk/products/tapal-green-tea-bags-lemon-90-bags-135-gm
al-fateh,Teas,TAPAL FAMILY MIXTURE TEA 170 GM,Rs.375,https://alfatah.pk/products/tapal-family-mixture-tea-190-gm
al-fateh,Teas,TAPAL DANEDAR ECONOMY PACK 900 GM,"Rs.1,795",https://alfatah.pk/products/tapal-danedar-economy-pack-950-gm
al-fateh,Teas,TAPAL TEA TEZ DUM ECONOMY PACK 900 GM,"Rs.1,775",https://alfatah.pk/products/tapal-tea-tez-dum-economy-pack-950-gm
al-fateh,Teas,TAPAL GREEN TEA BAGS GINGER HONEY 30PCS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-ginger-honey-30pcs-45-gm
al-fateh,Teas,TAPAL TEZDUM PACK 170 GM,Rs.375,https://alfatah.pk/products/tapal-tezdum-pack-190-gm
al-fateh,Teas,TAPAL TEA FAMILY MIXTURE POUCH 900 GM,"Rs.1,795",https://alfatah.pk/products/tapal-tea-family-mixture-pouch-950-gm
al-fateh,Teas,TAPAL JASMINE GREEN TEA JAR 100 GM,Rs.285,https://alfatah.pk/products/tapal-jasmine-green-tea-jar-100-gm
al-fateh,Teas,TAPAL DANEDAR JAR 200 GM,Rs.450,https://alfatah.pk/products/tapal-danedar-jar-200-gm
al-fateh,Teas,TAPAL DANEDAR ENVELOPED 50 TEA BAGS 100 GM,Rs.510,https://alfatah.pk/products/tapal-danedar-enveloped-50-tea-bags-100-gm
al-fateh,Teas,AHMAD TEA BAGS ENGLISH BREAKFAST 25PCS 50 GM,Rs.445,https://alfatah.pk/products/ahmad-tea-at590e-tagged-teabags-english-breakfast-25-2-gm
al-fateh,Teas,AHMAD TEA BAGS SLEEP CAMOMILE HONEY & LAVENDER 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-sleep-camomile-honey-lavender-20s-30-gm
al-fateh,Teas,TAPAL GREEN TEA JASMIN 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-jasmin-30-bags-45-gm
al-fateh,Teas,AHMAD TEA BAGS EARL GREY TEA 25PCS 50 GM,Rs.445,https://alfatah.pk/products/ahmad-tea-bags-earl-grey-tea-25pcs-50-gm
al-fateh,Teas,LEMON GRASS TEA FAT FREE 200 GM,Rs.210,https://alfatah.pk/products/lemon-grass-tea-fat-free-200-gm
al-fateh,Teas,AHMAD TEA BAGS SLIM LEMON MATE & MATCHA GREEN TEA 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-slim-lemon-mate-matcha-green-tea-20s-30-gm
al-fateh,Teas,TAPAL DANEDAR MASALA TEA 3 IN 1 20 GM,Rs.100,https://alfatah.pk/products/tapal-danedar-masala-tea-3-in-1-20-gm
al-fateh,Teas,VITAL EASTERN TEA POUCH 430 GM PACK,Rs.825,https://alfatah.pk/products/vital-eastern-tea-pouch-475-gm-pack
al-fateh,Teas,TAPAL GREEN TEA STRAWBERRY BLISS 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-strawberry-bliss-30-bags-45-gm
al-fateh,Teas,VITAL EASTERN TEA POUCH 900 GM ECONOMY PACK,"Rs.1,645",https://alfatah.pk/products/vital-eastern-tea-pouch-950-gm-economy-pack
al-fateh,Teas,TAPAL DANEDAR TEA 170 GM,Rs.375,https://alfatah.pk/products/tapal-danedar-tea-190-gm
al-fateh,Teas,TAPAL TEZDUM 85 GM,Rs.190,https://alfatah.pk/products/tapal-tezdum-95-gm
al-fateh,Teas,AHMAD TEA BAGS CAMMOMILE & LEMONGRASS 20PCS 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-at006e-aluminium-enveloped-mixed-cammomile-lemon
al-fateh,Teas,LIPTON GREEN TEA PURE CLASSIC NON-BITTER 25BAGS 32.5 GM,Rs.295,https://alfatah.pk/products/lipton-green-tea-pure-classic-non-bitter-25bags-32-5-gm
al-fateh,Teas,TAPAL FAMILY MIXTURE PACK 85 GM,Rs.190,https://alfatah.pk/products/tapal-family-mixture-pack-95-gm
al-fateh,Teas,TAPAL DANEDAR TEA 1600 GMS,"Rs.3,195",https://alfatah.pk/products/tapal-danedar-tea-1650-gms
al-fateh,Teas,TAPAL DANEDAR TEA BAGS (600PCS) 1200GM,"Rs.3,495",https://alfatah.pk/products/tapal-danedar-tea-bags-600pcs-1200gm
al-fateh,Teas,AHMAD TEA BAGS DIGEST SWEET MINT & FENNEL 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-digest-sweet-mint-fennel-20s-30-gm
al-fateh,Teas,TAPAL DANEDAR JAR 350 GM CP,"Rs.1,200",https://alfatah.pk/products/tapal-danedar-jar-350-gm-cp
al-fateh,Teas,LIPTON ENGLISH BREAKFAST 25 ENVELOPE TEA BAGS,Rs.480,https://alfatah.pk/products/lipton-english-breakfast-25-envelope-tea-bags
al-fateh,Teas,TAPAL GREEN TEA BAGS MANGO 30PCS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-mango-30pcs-45-gm
al-fateh,Teas,TAPAL INFUSIONS HIBISCUS GRREN TEA 10 GM,Rs.285,https://alfatah.pk/products/tapal-infusions-hibiscus-grren-tea-10-gm
al-fateh,Teas,AHMAD TEA BAGS IMMUNE LEMON GINGER & TURMERIC 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-immune-lemon-ginger-turmeric-20s-30-gm
al-fateh,Teas,AHMAD TEA BAGS FRUIT & HERBAL DETOX 20PCS 40 GM,Rs.795,https://alfatah.pk/products/ahmad-tea-at366e-aluminium-enveloped-teabags-fruit-herbal
al-fateh,Teas,TAPAL FAMILY MIXTURE JAR 440 GM,"Rs.1,095",https://alfatah.pk/products/tapal-family-mixture-jar-450-gm
al-fateh,Teas,KHWAJA KENYA TEA 500 GM,"Rs.1,095",https://alfatah.pk/products/khwaja-kenya-tea-500-gm
al-fateh,Teas,VITAL EASTERN TEA 170 GM,Rs.350,https://alfatah.pk/products/vital-eastern-tea-190-gm
al-fateh,Teas,LIPTON EARL GREY 25 ENVELOPE TEA BAGS,Rs.480,https://alfatah.pk/products/lipton-earl-grey-25-envelope-tea-bags
al-fateh,Teas,AHMAD TEA BAGS BEAUTY PEACH CAROB & ROSE PETAL 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-beauty-peach-carob-rose-petal-20s-30-gm
al-fateh,Teas,DEER TEA TEZPATTI KARAKDANA 170 GM,Rs.370,https://alfatah.pk/products/deer-tea-tezpatti-karakdana-170-gm
al-fateh,Teas,AHMAD TEA BAGS JASMINE GREEN TEA 25PCS 50 GM,Rs.445,https://alfatah.pk/products/ahmad-tea-bags-jasmine-green-tea-25pcs-50-gm
al-fateh,Teas,SUNBEAM LEMON GRASS TEA 150 GM,Rs.350,https://alfatah.pk/products/sunbeam-lemon-grass-tea-150-gm
al-fateh,Teas,HERB OREAL SENNA MEKKI TEA BAGS 20 PCS,Rs.345,https://alfatah.pk/products/herb-oreal-senna-mekki-tea-bags-20-pcs
al-fateh,Teas,TWININGS GREEN TEA GINGER 25 TEA BAGS 40 GM,"Rs.1,295",https://alfatah.pk/products/twinings-green-tea-ginger-25-tea-bags-40-gm
al-fateh,Teas,KING KASHMIRI TEA BAGS SAFRON FLAVOUR 20 PC,Rs.560,https://alfatah.pk/products/king-kashmiri-tea-bags-safron-flavour-20-pc
al-fateh,Teas,HERB OREAL MORINGA TEA BAGS 20 PCS,Rs.345,https://alfatah.pk/products/herb-oreal-moringa-tea-bags-20-pcs
al-fateh,Teas,KHWAJA KENYA TEA 250 GM,Rs.550,https://alfatah.pk/products/khwaja-kenya-tea-250-gm
al-fateh,Teas,HEMANI HERBAL TEA WITH MINT SLIM & SMART 20 BAGS 40 GM,Rs.335,https://alfatah.pk/products/hemani-herbal-tea-with-mint-slim-smart-20-bags-40-gm
al-fateh,Teas,KASHMIRI TEA LOOSE 100 GM,Rs.900,https://alfatah.pk/products/kashmiri-tea-loose-100-gm
al-fateh,Teas,AHMAD TEA AT697E ALUMINIUM ENVELOPED FRUITY TEA BAGS LEMON &,Rs.695,https://alfatah.pk/products/ahmad-tea-at697e-aluminium-enveloped-fruity-teabags-lemon
al-fateh,Teas,HERB OREAL CINNAMON TEA BAGS 20 PCS,Rs.345,https://alfatah.pk/products/herb-oreal-cinnamon-tea-bags-20-pcs
al-fateh,Teas,VITAL EASTERN TEA JAR 440 GM,Rs.999,https://alfatah.pk/products/vital-eastern-tea-jar-425-gm
al-fateh,Teas,AHMAD TEA BAGS FRUIT & HERB LEMON & GINGER 40 GM,Rs.795,https://alfatah.pk/products/ahmad-tea-at020e-aluminium-enveloped-fruit-herbal-teabags
al-fateh,Teas,VITAL EASTERN TEA BAGS ROUND 80S 200 GM,Rs.895,https://alfatah.pk/products/vital-eastern-tea-bags-round-80s-200-gm
al-fateh,Teas,LIFESTYLE KASHMIRI TEA JAR 200 GM,Rs.650,https://alfatah.pk/products/lifestyle-kashmiri-tea-jar-125gm
al-fateh,Teas,TWININGS GREEN TEA & LEMON 25 TEA BAGS 40 GM BASIC,"Rs.1,495",https://alfatah.pk/products/twinings-green-tea-lemon-25-tea-bags-40-gm-basic
al-fateh,Teas,LIFESTYLE GREEN TEA LEMON JAR 125GM,Rs.330,https://alfatah.pk/products/lifestyle-green-tea-lemon-jar-125gm
al-fateh,Teas,SLIMMING TEA HERB 50 BAGS 41 GM,"Rs.1,271Rs.1,495",https://alfatah.pk/products/slimming-tea-herb-50-bags-41-gm
al-fateh,Teas,TWININGS GREEN TEA MINT 25 TEA BAGS 37.5 GM,"Rs.1,295",https://alfatah.pk/products/twinings-green-tea-mint-25-tea-bags-37-5-gm
al-fateh,Teas,LIFESTYLE GREEN TEA REGULAR JAR 125GM,Rs.330,https://alfatah.pk/products/lifestyle-green-tea-regular-jar-125gm
al-fateh,Teas,LIFE STYLE LEMON GRASS TEA 125 GM,Rs.360,https://alfatah.pk/products/life-style-lemon-grass-tea-125-gm
al-fateh,Teas,AHMAD TEA BAGS ENERGY GRAPEFRUIT MATE & GUARANA SEED 20S 30,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-energy-grapefruit-mate-guarana-seed-20s-30
al-fateh,Teas,SAURKRAUTE 12,"Rs.1,200",https://alfatah.pk/products/saurkraute-12
al-fateh,Teas,VITAL EASTERN TEA LEMON GREEN 30 BAGS 45 GM,Rs.220,https://alfatah.pk/products/vital-eastern-tea-lemon-green-30-bags-45-gm
al-fateh,Teas,HERB OREAL TURMERIC TEA BAGS 20 PCS,Rs.345,https://alfatah.pk/products/herb-oreal-turmeric-tea-bags-20-pcs
al-fateh,Teas,TWININGS GREEN TEA EARL GREY 25 BAGS 40 GM,"Rs.1,295",https://alfatah.pk/products/twinings-green-tea-earl-grey-25-bags-40-gm
al-fateh,Teas,TWININGS GREEN TEA JASMINE 25 BAGS 45 GM BASIC,"Rs.1,245",https://alfatah.pk/products/twinings-green-tea-jasmine-25-bags-45-gm-basic
al-fateh,Teas,KEFIR GINGER LEMON 500 ML,Rs.900,https://alfatah.pk/products/kefir-ginger-lemon-500-ml
al-fateh,Teas,LIFESTYLE GREEN TEA CARDAMOM JAR 125GM,Rs.330,https://alfatah.pk/products/lifestyle-green-tea-cardamom-jar-125gm
al-fateh,Teas,TWININGS GREEN TEA PURE 25 BAGS 50 GM BASIC,"Rs.1,495",https://alfatah.pk/products/twinings-green-tea-pure-25-bags-50-gm-basic
al-fateh,Teas,THERAPEUTIC EPSOM SALT LAVENDER 750 GM,"Rs.1,500",https://alfatah.pk/products/therapeutic-epsom-salt-lavender-750-gm
al-fateh,Teas,TONIC FOR WEIGHT LOSS 500 ML,"Rs.2,450",https://alfatah.pk/products/tonic-for-weight-loss-500-ml
al-fateh,Teas,KASHMIRI TEA LOOSE 250 GM,"Rs.1,750",https://alfatah.pk/products/kashmiri-tea-loose-250-gm
al-fateh,Teas,VITAL EASTERN TEA GREEN 30 BAGS 45 GM,Rs.220,https://alfatah.pk/products/vital-eastern-tea-green-30-bags-45-gm
al-fateh,Teas,VITAL EASTERN TEA CARDAMOM GREEN 30 BAGS 45 GM,Rs.220,https://alfatah.pk/products/vital-eastern-tea-cardamom-green-30-bags-45-gm
al-fateh,Teas,KENYA TEA 200 GM,Rs.480,https://alfatah.pk/products/kenya-tea-200-gm
al-fateh,Teas,VITAL EASTERN TEA PREMIUM BLACK 200 GM,Rs.445,https://alfatah.pk/products/vital-eastern-tea-premium-black-200-gm
al-fateh,Teas,VITAL EASTERN TEA JASMINE GREEN 30 BAGS 45 GM,Rs.220,https://alfatah.pk/products/vital-eastern-tea-jasmine-green-30-bags-45-gm
al-fateh,Teas,YOGI TEA ORGANIC THROAT COMFORT CAFFEINE FREE 17 TEA BAGS 32,"Rs.1,495",https://alfatah.pk/products/yogi-tea-organic-throat-comfort-caffeine-free-17-tea-bags-32
al-fateh,Teas,YOGI TEA ORGANIC BEDTIME CAFFEINE FREE 17 TEA BAGS 30.6 GM,"Rs.1,495",https://alfatah.pk/products/yogi-tea-organic-bedtime-caffeine-free-17-tea-bags-30-6-gm
al-fateh,Teas,YOGI TEA ORGANIC TURMERIC CHAI 17 TEA BAGS 34.0 GM,"Rs.1,495",https://alfatah.pk/products/yogi-tea-organic-turmeric-chai-17-tea-bags-34-0-gm
al-fateh,Teas,KOMBUCHA TEA 500ML,Rs.900,https://alfatah.pk/products/kombucha-tea-500ml
al-fateh,Teas,TWININGS TEA ENGLISH BREAKFAST 25 TEA BAGS 50 GM,"Rs.1,295",https://alfatah.pk/products/twinings-tea-english-breakfast-25-tea-bags-50-gm
al-fateh,Teas,FF KENYA BLACK TEA 120 GM,Rs.195,https://alfatah.pk/products/ff-kenya-black-tea-120-gm
al-fateh,Teas,YOGI TEA ORGANIC IMMUNE SUPPORT 17 TEA BAGS 34.0 GM,"Rs.1,495",https://alfatah.pk/products/yogi-tea-organic-immune-support-17-tea-bags-34-0-gm
al-fateh,Teas,VITAL EASTERN TURKISH TEA 150 GM,Rs.445,https://alfatah.pk/products/vital-eastern-turkish-tea-150-gm
al-fateh,Teas,LIPTON YELLOW LABEL TEA BLACK 170 GM,Rs.399,https://alfatah.pk/products/lipton-yellow-label-tea-black-140-gm
al-fateh,Teas,YOGI TEA ORGANIC CLASSIC CAFFEINE FREE 17 TEA BAGS 37.4 GM,"Rs.1,495",https://alfatah.pk/products/yogi-tea-organic-classic-caffeine-free-17-tea-bags-37-4-gm
al-fateh,Teas,COOLANT FOR ACIDITY 500ML,"Rs.2,450",https://alfatah.pk/products/coolant-for-acidity-500ml
al-fateh,Teas,LIPTON YELLOW LABEL TEA POUCH 430 GM,"Rs.1,145",https://alfatah.pk/products/lipton-yellow-label-tea-pouch-430-gm
al-fateh,Teas,BROOKE BOND SUPREME TEA POUCH 900 GM,"Rs.1,795",https://alfatah.pk/products/brooke-bond-supreme-tea-pouch-900-gm
al-fateh,Teas,KING KASHMIRI TEA BAGS ROSE FLAVOUR 20 PC,Rs.450,https://alfatah.pk/products/king-kashmiri-tea-bags-rose-flavour-20-pc
al-fateh,Teas,YOGI TEA ORGANIC GINGER LEMON CAFFEINE FREE17 TEA BAGS 30.6,"Rs.1,495",https://alfatah.pk/products/yogi-tea-organic-ginger-lemon-caffeine-free17-tea-bags-30-6
al-fateh,Teas,SPICY KIMCHI 12,"Rs.1,200",https://alfatah.pk/products/spicy-kimchi-12
al-fateh,Teas,LIPTON YELLOW LABEL DANEDAR STRONG TEA POUCH 430 GM,"Rs.1,145",https://alfatah.pk/products/lipton-yellow-label-danedar-strong-tea-pouch-430-gm
al-fateh,Teas,GRANS KARAK CHAI 150 GM,Rs.690,https://alfatah.pk/products/grans-karak-chai-150-gm
al-fateh,Teas,GRANS PESHAWARI KEHWA 85 GM PC,Rs.595,https://alfatah.pk/products/grans-peshawari-kehwa-85-gm-pc
al-fateh,Teas,GRANS KASHMIRI CHAI 85 GM,Rs.595,https://alfatah.pk/products/grans-kashmiri-pink-tea
al-fateh,Teas,GRANS GRANS QUETTA CHAI 150GM,Rs.690,https://alfatah.pk/products/grans-quetta-chai
al-fateh,Teas,GRANS AFGHANI KEHWA 85 GM,Rs.595,https://alfatah.pk/products/grans-afghani-kehwa-85-gm
al-fateh,Teas,GRANS LEMONGRASS TEA 85 GM,Rs.550,https://alfatah.pk/products/grans-lemongrass-tea
al-fateh,Teas,VITAL EASTERN TEA POUCH 350 GM,Rs.675,https://alfatah.pk/products/vital-eastern-tea-pouch-385-gm
al-fateh,Teas,VITAL EASTERN TEA 100 BAGS PC 200 GM,Rs.845,https://alfatah.pk/products/vital-eastern-tea-100-bags-pc-200-gm
al-fateh,Teas,VITAL EASTERN TEA 50 BAGS 100 GM,Rs.445,https://alfatah.pk/products/vital-eastern-tea-50-bags-100-gm
al-fateh,Teas,FF N&M KENYA BLACK TEA 230 GM,Rs.720,https://alfatah.pk/products/ff-n-m-kenya-black-tea-230-gm
al-fateh,Teas,GRANSTHYME TEA 50 GM,Rs.250,https://alfatah.pk/products/gransthyme-tea-50-gm
al-fateh,Teas,RAI KASHMIRI TEA 30GM,Rs.380,https://alfatah.pk/products/copy-of-rai-cinnamon-powder-50gm-pc
al-fateh,Teas,MATCHA GREEN TEA CHAMOMILE 20PCS 30GM,"Rs.2,495",https://alfatah.pk/products/matcha-green-tea-chamomile-20pcs-30gm
al-fateh,Teas,MATCHA GREEN TEA GINGER 20PCS 30GM,"Rs.2,495",https://alfatah.pk/products/matcha-green-tea-ginger-20pcs-30gm
al-fateh,Teas,MATCHA GREEN TEA PEPPERMINT 20PCS 30GM,"Rs.2,495",https://alfatah.pk/products/matcha-green-tea-peppermint-20pcs-30gm
al-fateh,Teas,MATCHA GREEN TEA TRADITIONAL 20PCS 30GM,"Rs.2,495",https://alfatah.pk/products/matcha-green-tea-traditional-20pcs-30gm
al-fateh,Teas,AHMAD TEA DECAFFEINATED EARL GREY 20 TEA BAGS,Rs.745,https://alfatah.pk/products/ahmad-tea-decaffeinated-earl-grey-20-tea-bags
al-fateh,Teas,AHMAD TEA DECAFFEINATED EVENING TEA 20 TEA BAGS,Rs.745,https://alfatah.pk/products/ahmad-tea-decaffeinated-evening-tea-20-tea-bags
al-fateh,Teas,AHMAD TEA DECAFFEINATED GREEN TEA 20 BAGS,Rs.745,https://alfatah.pk/products/ahmad-tea-decaffeinated-green-tea-20-bags
al-fateh,Teas,VITAL EASTERN TEA BAGS ROUND 300S POUCH 750 GM,"Rs.1,845",https://alfatah.pk/products/vital-eastern-tea-bags-round-300s-pouch-750-gm
al-fateh,Teas,AHMAD TEA KING CHARLES CORONATION CADDY PURPLE 40X2G,Rs.895,https://alfatah.pk/products/ahmad-tea-king-charles-coronation-caddy-purple-40x2g
al-fateh,Teas,AHMAD TEA KING CHARLES CORONATION CADDY RED 40X2G,Rs.895,https://alfatah.pk/products/ahmad-tea-king-charles-coronation-caddy-red-40x2g
al-fateh,Teas,VITAL EASTERN TEA ECONOMY PACK 500 GM,Rs.945,https://alfatah.pk/products/vital-eastern-tea-economy-pack-500-gm
al-fateh,Teas,VITAL EASTERN TEA TIN 350 GM,Rs.795,https://alfatah.pk/products/vital-eastern-tea-tin-350-gm
al-fateh,Teas,AHMAD TEA ICED TEA LEMON & MINT 20X2G,Rs.745,https://alfatah.pk/products/ahmad-tea-iced-tea-lemon-mint-20x2g
al-fateh,Teas,AHMAD TEA ICED TEA MANGO & LYCHEE 20X2G,Rs.745,https://alfatah.pk/products/ahmad-tea-iced-tea-mango-lychee-20x2g
